Kod stacji,KpBydPlPozna,KpCiechTezni,KpToruKaszow,KpZielBoryTu,LbLubObywate,LdLodzWIOSARubinst,LdLodzZachod,LuZielKrotka,MpKrakBulwar,MzPlocKroJad,MzPlocMiReja,MzRadTochter,MzWarAlNiepo,MzWarWokalna,OpKKozBSmial,OpZdziePiast,PkRzeszWIOSSzop,PmSlupKniazi,PmGdaKacze02,PmGdyWendy10,PmStaGdaLubi,SlDabro1000L,SlRybniBorki,WmElbBazynsk,WmOlsPuszkin,WpPoznDabrow,ZpSzczPils02
2011-01-07 13:00:00,,,,1.295,2.46,3.43,5.42,,,2.02,2.2,3.17,2.15,,2,,,2.31,0.78,1,1.33,3.8,,,0.43,0.8,2
2011-01-07 14:00:00,,,,1.175,2.06,3.52,5.51,,,2.07,2.02,3.3,2.42,,2,,,2.31,0.7,0.9,1.5,4,,,0.39,0.7,2
2011-01-07 15:00:00,3.94,,,0.985,2.43,3.77,5.62,,,2.19,2.54,3.47,2.53,,2,,,1.39,0.7,0.9,1.61,5.3,,,0.4,1,1.3
2011-01-07 16:00:00,4.02,,,,2.65,4.3,7.83,,,2.25,2.6,3.51,2.4,,2,,,1.9,0.65,0.8,0.94,5.6,,,0.37,1.4,1.5
2011-01-07 17:00:00,5.94,,,,2.36,6.85,8.83,,,2.49,3.04,4.47,2.88,,2,,,2.48,0.68,0.8,1.1,6.7,,,0.36,2.1,1.5
2011-01-07 18:00:00,13.13,,,1.095,3.66,9.77,11.14,,,3.23,3.87,5.05,3.56,,3,,,4.06,0.47,0.7,1.48,8.4,,,0.31,3.8,1.8
2011-01-07 19:00:00,11.16,,,1.11,4.27,11.75,12.86,,,4.53,4.82,5.64,3.93,,3,,,3.67,0.65,0.6,1.14,11.3,,,0.38,2.4,1.5
2011-01-07 20:00:00,8.38,,,1.77,3.24,12.64,12.72,,,4.59,4.26,7.45,4.61,,3,,,1.76,0.55,0.7,1.51,15.3,,,0.49,2.4,1.8
2011-01-07 21:00:00,10.41,,,1.15,4.04,11.2,12.36,,,6.17,4.47,8.62,4.76,,3,,,0.55,1.41,0.7,0.88,12.1,,,0.67,1.4,1.3
2011-01-07 22:00:00,10.18,,,1.565,4.2,9.81,11.4,,,5.52,4.97,8.14,4.51,,5,,,0.82,1.33,0.9,0.53,12.1,,,0.72,1.4,1
2011-01-07 23:00:00,4.56,,,,3.79,10.38,9.13,,,4.35,4.88,7.52,4.35,,5,,,0.77,0.85,0.8,0.42,14.8,,,0.75,1.7,0.8
2011-01-08 00:00:00,2.56,,,,4.02,9.23,7.99,,,4.17,5.88,7.04,4.25,,8,,,0.52,0.64,0.8,0.4,11.4,,,0.6,1.9,0.8
2011-01-08 01:00:00,2.98,,,1.785,3.65,6.09,6.17,,,4.34,5.67,4.27,4.09,,29,,,0.63,0.68,0.7,0.42,13.1,,,0.56,2.2,1
2011-01-08 02:00:00,2.83,,,1.41,1.78,5.73,5.77,,,4.66,5.72,5.18,3.01,,40,,,0.33,0.74,0.7,0.41,14.9,,,0.48,2.3,1
2011-01-08 03:00:00,2.96,,,1.535,3.1,5.17,5.27,,,5.27,5.24,3.93,2.62,,14,,,0.51,0.7,0.7,0.44,13.5,,,0.48,2.2,1
2011-01-08 04:00:00,3.82,,,2.33,3.18,5.01,4.89,,,4.23,5.47,3.53,2.1,,2,,,0.32,0.83,0.8,0.41,12.8,,,0.43,1.6,1.3
2011-01-08 05:00:00,5.02,,,2.79,2.88,3.82,4.21,,,4.92,5.86,3.56,1.82,,1,,,0.68,0.79,0.8,0.63,13.2,,,0.42,1.2,1
2011-01-08 06:00:00,5.29,,,3.595,2,3.71,3.97,,,4.65,5.45,3.25,1.7,,1,,,0.55,0.68,0.9,1.11,14.2,,,0.39,1.3,1
2011-01-08 07:00:00,5.14,,,4.115,1.57,3.84,4.2,,,4.43,5.09,3.05,,2.89,1,,,0.37,0.73,0.8,1.53,14.1,,,0.41,1.3,1.5
2011-01-08 08:00:00,5,,,4.655,2.48,4.21,4.49,,,3.91,5.71,3.16,1.81,2.7,1,,,0.46,0.98,0.9,2.19,13,,,0.5,1.3,1.5
2011-01-08 09:00:00,6.21,,,4.66,1.89,4.8,4.87,,,3.83,5.88,3.23,1.85,2.51,1,,,0.7,1.43,1.2,2.45,9.1,,,0.62,1.5,1.8
2011-01-08 10:00:00,7.69,,,4.35,2.34,4.8,5.42,,,4.83,5.5,3.46,2.05,2.37,2,,,1.28,2.06,1.3,2.49,9.2,,,0.75,1.8,2
2011-01-08 11:00:00,9.5,,,3.85,2.4,4.91,6.43,,,5.54,5.7,3.56,2.77,2.4,2,,,2.21,2.39,2,2.49,8.4,,,0.94,2.1,1.5
2011-01-08 12:00:00,7.88,,,3.79,3.24,6.28,6.45,,,5.98,6,3.9,2.75,2.77,2,,,1.61,2.67,2.5,3.53,9.6,,,0.97,2.1,1.3
2011-01-08 13:00:00,7.29,,,3.69,3.17,4.53,6.6,,,5.93,6.07,3.58,2.88,2.6,1,,,2.8,2.67,2.5,3.34,11.2,,,1.07,2.6,1
2011-01-08 14:00:00,7.83,,,4.035,3.46,4.96,7.65,,,5.61,6.13,3.76,2.96,2.75,1,,,2.13,2.71,2.6,2.33,10.6,,,1.27,2.1,1.3
2011-01-08 15:00:00,8.62,,,3.385,3.74,6.48,8.67,,,5.36,6.28,3.79,3.25,3.28,1,,,1.7,2.6,2.3,4.09,8.8,,,1.34,2.8,1
2011-01-08 16:00:00,13.1,,,3.15,4.82,8.7,9.6,,,5.23,6.93,3.89,3.56,3.74,2,,,1.05,2.61,2,3.2,8.5,,,1.46,2.9,1.3
2011-01-08 17:00:00,12.78,,,3.435,4.19,6.05,8.61,,,5.53,6.22,4.2,3.52,3.88,2,,,1.26,2.56,2.5,2.88,7.6,,,1.54,3.3,1.8
2011-01-08 18:00:00,10.27,,,3.725,4.32,6.39,8.38,,,5.58,6.85,4.51,3.85,4.15,2,,,1.29,2.64,2.6,3.14,7.7,,,1.58,2.6,1
2011-01-08 19:00:00,7.41,,,3.555,3.66,6.37,8.01,,,5.68,6.5,4.54,4.17,3.99,2,,,0.86,2.61,2.7,3.15,6.2,,,1.56,2.1,1
2011-01-08 20:00:00,6.98,,,3.635,3.69,6.56,7.66,,,5.53,6.85,4.79,3.97,4.03,2,,,0.68,2.43,2.4,2.74,5.9,,,1.51,1.9,1.3
2011-01-08 21:00:00,6.58,,,3.75,3.35,7.27,6.47,,,5.1,6.59,4.83,4.24,3.75,2,,,0.5,2.28,1.9,2.18,8,,,1.78,2.1,1.3
2011-01-08 22:00:00,6.8,,,4,3.66,7.8,6.63,,,4.56,6.31,5.3,3.7,3.45,2,,,0.35,2.13,1.6,1.76,9.8,,,1.62,2.5,0.5
2011-01-08 23:00:00,6.73,,,,3.31,4.66,5.92,,,3.66,5.7,5.81,3.72,3.23,2,,,0.27,2.06,1.6,1.84,9.3,,,1.36,2.2,0.1
2011-01-09 00:00:00,5.82,,,4.12,3.31,4.5,4.87,,,3.52,4.8,5.77,3.37,3.34,2,,,0.49,1.61,1.4,1.57,8.8,,,1.41,1.5,0.1
2011-01-09 01:00:00,4.19,,,3.74,3.11,3.87,4.32,,,3.03,4.25,5.78,2.92,3.29,1,,,0.48,1.62,1.2,1.35,8.7,,,1.28,1,0.1
2011-01-09 02:00:00,3,,,3.505,3.02,3.68,4.14,,,2.81,4.19,5.51,2.68,3.23,1,,,0.35,1.68,1.2,1.21,7.1,,,1.24,0.9,0.1
2011-01-09 03:00:00,2.69,,,3.165,2.98,3.41,3.5,,,2.76,3.87,5.2,2.44,3.09,2,,,0.6,1.52,1.1,1.08,6.6,,,1.08,0.8,0.1
2011-01-09 04:00:00,2.51,,,2.89,2.93,2.92,3.11,,,2.57,3.28,4.91,2.22,2.91,1,,,0.77,1.49,1,0.93,4.1,,,0.99,0.7,0.1
2011-01-09 05:00:00,2.3,,,2.845,2.84,2.44,2.78,,,2.61,3.21,4.85,2.11,2.86,1,,,0.56,1.4,1,0.61,3.3,,,0.94,0.6,0.1
2011-01-09 06:00:00,2.19,,,2.52,2.25,2.2,2.48,,,2.41,3.7,4.58,2.12,2.71,1,,,0.24,1.31,1,0.85,3.1,,,0.88,0.7,0.1
2011-01-09 07:00:00,2.44,,,2.38,2.69,1.96,2.26,,,2.23,3.37,4.47,2.15,2.51,1,,,0.31,1.29,1,0.36,3.1,,,0.88,0.8,0.1
2011-01-09 08:00:00,2.41,,,2.13,2.7,2.31,2.64,,,2.48,3.48,4.57,2.19,2.33,2,,,0.37,1.29,1,1.27,3.3,,,0.87,0.8,0.1
2011-01-09 09:00:00,3,,,1.995,2.84,2.73,3.74,,,2.76,4.41,4.66,2.1,2.43,2,,,0.35,1.34,1,1.26,3.1,,,0.87,0.7,0.1
2011-01-09 10:00:00,3.7,,,1.925,3.49,3.76,4.37,,,3.42,5.01,5.15,2.01,2.58,3,,,0.55,1.45,1,1.24,4,,,0.96,0.9,0.1
2011-01-09 11:00:00,5.23,,,1.745,4.12,5.76,6.28,,,3.76,5.51,6.24,2.05,2.64,4,,,0.76,1.48,1.1,1.12,5,,,0.94,1,0.5
2011-01-09 12:00:00,5.88,,,1.71,3.8,9.54,9.33,,,4.01,5.74,6.88,2.14,2.65,5,,,0.59,1.52,1.2,1.26,7.7,,,0.98,0.9,1.8
2011-01-09 13:00:00,3.8,,,,3.78,6.15,10.13,,,4.16,5.86,7.05,2.35,2.77,5,,,0.42,1.47,1.3,1.46,5.9,,,1,1,1.8
2011-01-09 14:00:00,3.72,,,,3.89,6.72,8.68,,,4.22,6.18,7.58,2.47,3.13,5,,,0.79,1.53,1.5,1.27,7.8,,,1.04,1.1,2.8
2011-01-09 15:00:00,4.36,,,2.05,4.63,6.32,8.2,,,4.25,6.53,7.62,2.77,3.07,3,,,0.8,1.59,1.4,1.66,9.6,,,0.96,1.4,2.3
2011-01-09 16:00:00,3.41,,,2.27,6.5,5.86,7.18,,,4.12,6.5,7.13,2.54,3.09,1,,,0.91,1.98,1.8,3.98,9.5,,,0.92,1.6,1.3
2011-01-09 17:00:00,3.79,,,2.735,6.24,13.82,8.09,,,4.19,6.17,6.75,2.51,3.16,1,,,0.51,2.49,1.5,2.2,11.2,,,0.94,1.3,2.5
2011-01-09 18:00:00,4.24,,,2.61,8.78,7.34,8.08,,,4.4,6.06,5.88,2.55,3.12,1,,,0.6,2.28,1.7,1.08,13.4,,,0.98,2.3,1.8
2011-01-09 19:00:00,5.53,,,2.55,4.12,8.46,8.87,,,4.52,6.03,5.3,2.5,3.18,1,,,0.85,2.72,1.4,1.24,16.1,,,0.95,2.9,1
2011-01-09 20:00:00,5.81,,,2.39,3.85,8.95,9.09,,,4.22,6.94,5.05,2.61,3.23,2,,,1.02,1.36,0.8,1.53,13.1,,,0.96,2.2,1
2011-01-09 21:00:00,6.63,,,2.335,3.3,7.16,8.03,,,4.15,5.78,5.38,3.61,3.46,1,,,0.46,0.61,0.6,1.52,12.7,,,0.95,1.2,1
2011-01-09 22:00:00,8.62,,,,3.75,5.95,7.82,,,4.02,5.4,5.11,3.93,3.5,1,,,0.81,0.55,0.6,0.89,12,,,0.9,0.7,0.8
2011-01-09 23:00:00,2.97,,,,3.51,4.48,6.43,,,3.55,4.97,5.07,3.52,3.56,1,,,0.72,0.48,0.6,0.39,12.9,,,0.89,0.8,0.3
2011-01-10 00:00:00,2.16,,,,2.85,4.37,5.92,,,2.97,4.74,4.77,2.98,3.56,1,,,0.66,0.47,0.5,0.32,12.3,,,0.83,0.5,0.5
2011-01-10 01:00:00,1.48,,,1.16,2.87,4.5,5.7,,,2.94,4.33,4.59,2.73,3.73,1,,,0.55,0.58,0.5,0.21,10.7,,,0.75,0.4,0.1
2011-01-10 02:00:00,1.36,,,0.86,2.67,3.63,4.02,,,3.19,4.4,4.45,2.66,4.02,1,,,0.3,0.42,0.4,0.19,11.4,,,0.63,0.6,0.1
2011-01-10 03:00:00,1.29,,,0.775,2.66,2.65,3,,,3.35,,4.93,2.27,4.24,2,,,0.42,0.45,0.4,0.17,10.3,,,0.52,0.5,0.1
2011-01-10 04:00:00,0.83,,,0.685,2.72,1.89,2.12,,,2.9,,4.84,2.33,4.36,3,,,0.39,0.5,0.4,0.19,10.3,,,0.4,0,0.1
2011-01-10 05:00:00,0.74,,,0.77,2.77,1.47,1.66,,,2.16,4.55,4.61,1.98,4.09,3,,,0.26,0.5,0.4,0.21,10.3,,,0.33,0,0.1
2011-01-10 06:00:00,1.12,,,0.76,2.94,1.23,1.43,,,2.02,3.94,4.54,1.89,4.17,7,,,0.24,0.33,0.5,0.25,9.8,,,0.34,0.3,0.1
2011-01-10 07:00:00,2.32,,,0.75,3.69,1.54,2.53,,,2.24,3.02,5.03,2.05,4.01,3,,,0.25,0.66,0.4,0.67,7.4,,,0.41,0.8,0.1
2011-01-10 08:00:00,3.76,,,1.07,3.8,1.89,3.66,,,2.36,2.97,5.12,2.42,4.12,1,,,0.52,0.82,0.3,14.02,5,,,0.44,0.7,0.8
2011-01-10 09:00:00,4.08,,,1.21,2.92,2.55,3.26,,,2.15,3.01,5.15,2.44,3.97,2,,,0.38,1.16,0.4,1.1,2.6,,,0.46,0.8,1.5
2011-01-10 10:00:00,6.96,,,1.205,4.72,3.08,4.59,,,1.9,2.43,5.25,2.01,3.89,3,,,1.2,1.58,0.3,0.89,,,,0.39,0.9,1.8
2011-01-10 11:00:00,4.14,,,1.1,4.47,2.3,4.5,,,1.73,2.33,4.99,2.18,3.7,7,,,0.69,1.41,0.4,0.87,,,,0.34,0.9,1.5
2011-01-10 12:00:00,4.14,,,1.155,2.39,3.02,5.5,,,1.95,2.36,4.55,2.36,3.51,4,,,0.3,1.31,0.3,0.69,,,,0.33,0.3,1.3
2011-01-10 13:00:00,2.42,,,0.96,2.35,2.93,3.3,,,2.04,2.54,4.65,2.62,3.48,3,,,0.63,1.13,0.4,0.65,,,,0.29,0.1,1.3
2011-01-10 14:00:00,2.33,,,0.79,2.97,2.31,2.36,,,2.33,2.87,4.54,2.66,2.94,2,,,0.59,,0.4,0.76,4,,,0.24,0.1,0.8
2011-01-10 15:00:00,2.8,,,0.895,2.95,2.48,2.44,,,2.21,3.17,4.28,2.48,2.67,3,,,0.45,1,0.4,2.45,2.9,,,0.22,0.4,0.3
2011-01-10 16:00:00,4.01,,,0.97,0.43,3.61,4.55,,,2.4,3.29,4.12,2.9,2.55,3,,,0.24,1.43,0.4,11.38,4,,,0.25,0.8,1
2011-01-10 17:00:00,6.36,,,1.93,2.3,5.47,6.36,,,2.94,4.85,4.47,4.33,2.74,3,,,0.31,2.06,0.5,11.05,6.1,,,0.37,1.7,2
2011-01-10 18:00:00,9.91,,,2.58,3.48,4.08,7.73,,,3.38,5.55,4.91,4.72,3.11,4,,,0.26,1.76,0.5,4.42,6.2,,,0.58,3.6,2.8
2011-01-10 19:00:00,9.89,,,3.72,3.29,4.05,6.45,,,3.99,6.58,5.23,5.79,4.13,6,,,0.52,3.38,0.7,2.7,6.3,,,0.79,4.3,3.8
2011-01-10 20:00:00,12.09,,,3.785,0.5,6.72,13.44,,,4.44,6.86,5.46,6.85,5.29,4,,,0.71,5.39,1,2.28,4.9,,,0.94,4.2,2.5
2011-01-10 21:00:00,14.55,,,3.75,3.22,5.44,9.14,,,5.46,6.11,4.8,4.82,6.22,3,,,0.6,5.96,1,1.36,4.1,,,0.89,4.8,2.5
2011-01-10 22:00:00,15.05,,,,3.36,4.93,6.86,,,6.12,5.97,3.81,3.39,4.62,4,,,0.34,5.82,1.1,0.58,2.7,,,0.81,5.5,1
2011-01-10 23:00:00,17.42,,,3.1,1.19,7.5,6.78,,,7.11,5.32,3.26,2.1,3.16,4,,,0.35,6.1,1.3,1.19,2,,,0.8,5.6,0.8
2011-01-11 00:00:00,15.1,,,3.06,2.85,5.68,3.04,,,5.82,4.79,2.24,1.69,2.84,4,,,0.26,4.59,0.7,1.34,1.6,,,0.8,5.5,1
2011-01-11 01:00:00,15.4,,,4.725,3.09,3.23,2.4,,,3.28,4,2.06,1.45,2.47,5,,,0.33,3.85,1.3,1.35,1.4,,,0.68,5,1.5
2011-01-11 02:00:00,16.38,,,5.25,2.44,1.31,1.68,,,2.13,2.61,1.88,1.16,2.37,37,,,0.39,3.32,1.4,1.24,1.3,,,0.56,4,1.5
2011-01-11 03:00:00,12.65,,,5.08,2.13,1.19,1.53,,,1.68,2.22,1.37,0.98,1.95,19,,,0.35,2.09,1.3,1.19,1.6,,,0.49,2,1
2011-01-11 04:00:00,9.14,,,4.97,2.11,1.06,1.33,,,1.46,2.5,1.6,0.73,1.69,2,,,0.22,2,1.5,1.35,1.9,,,0.44,0.9,1
2011-01-11 05:00:00,7.95,,,4.57,0.77,1.03,5.9,,,1.56,2.15,1.61,0.54,1.55,2,,,0.37,2.07,1.2,1.39,2.1,,,0.42,0.7,1
2011-01-11 06:00:00,5.32,,,4.175,2.02,1.31,1.98,,,1.49,2.22,1.63,0.55,1.32,3,,,0.23,1.63,0.9,1.41,2.2,,,0.36,0.6,0.8
2011-01-11 07:00:00,5.36,,,3.895,2.34,1.65,2.52,,,1.77,2.81,1.67,0.59,1.28,3,,,0.36,1.61,1,1.45,2.5,,,0.3,0.6,1
2011-01-11 08:00:00,6.18,,,2.47,0.85,1.81,2.43,,,1.71,2.84,1.76,0.79,1.37,3,,,0.56,1.75,1.2,1.74,2.5,,,0.29,0.8,1
2011-01-11 09:00:00,3.76,,,2.03,2.51,2.24,2.94,,,1.55,2.34,2.09,1,1.4,3,,,0.51,1.66,1.4,0.99,2.9,,,0.26,1,1.5
2011-01-11 10:00:00,2.81,,,2.15,2.68,3.3,3.31,,,1.47,2.15,2.24,1.05,1.54,3,,,0.54,1.07,1.8,0.98,3.3,,,0.22,0.9,2
2011-01-11 11:00:00,3.49,,,2.36,2.29,3.03,6.19,,,1.5,2.24,2.47,1.02,1.57,4,,,0.41,1.07,1.6,0.88,3.2,,,0.16,0.9,2
2011-01-11 12:00:00,4.27,,,,0.87,3.38,7.01,,,,2.61,3.61,1.01,1.58,4,,,0.39,1.25,1.2,0.89,3.6,,,0.15,1,2
2011-01-11 13:00:00,3.84,,,1.89,2.86,3.73,5.46,,,,2.86,3.73,1.08,1.69,4,,,0.43,1.19,1.1,0.86,3.9,,,0.15,1.1,1.8
2011-01-11 14:00:00,3.32,,,1.755,3.1,3.75,5.56,,,2.38,2.84,4.84,1.16,1.68,5,,,0.43,1.2,1,0.86,3.9,,,0.15,1.1,1.3
2011-01-11 15:00:00,2.94,,,1.725,3.22,3.6,5.64,,,2.4,3.12,5.19,1.24,1.76,,,,0.6,1.02,1,1.03,4.6,,,0.18,1.1,1.3
2011-01-11 16:00:00,3.24,,,1.895,3.78,4.23,6.4,,,2.66,3.21,5.26,1.44,2.03,,,,0.48,1.23,1.3,1.08,5.5,,,0.16,1.3,1.8
2011-01-11 17:00:00,3.98,,,2.065,4.07,5.13,7.19,,,2.93,3.51,5.66,1.72,2.22,,,,0.5,1.62,1.1,1.18,6.7,,,0.18,1.5,2.3
2011-01-11 18:00:00,4.29,,,2.255,4,6.4,7.97,,,3.26,3.36,6.32,1.85,2.2,,,,0.82,1.33,1.5,1.23,9.3,,,0.17,1.8,2
2011-01-11 19:00:00,4.47,,,2.645,4.23,5.53,9.41,,,3.29,3.84,7.22,1.72,2.36,,,,0.58,1.28,1.4,1.26,9.8,,,0.17,2.1,2
2011-01-11 20:00:00,4.51,,,2.68,4.6,5.85,7.72,,,3.54,4.03,7.62,1.9,2.6,,,,0.57,1.17,1.2,1.21,10.3,,,0.16,2,1.8
2011-01-11 21:00:00,5.42,,,2.875,4.46,6.16,7.44,,,3.92,4.02,7.82,1.93,2.79,,,,0.58,1.15,1.5,1.28,12.7,,,0.15,2.1,2
2011-01-11 22:00:00,4.8,,,3.145,3.96,5.46,6.83,,,3.99,4.14,7.86,2.1,2.97,,,,0.52,1.28,1.4,1.12,12.5,,,0.18,2.4,2
2011-01-11 23:00:00,5.16,,,3.07,3.53,5.45,6.48,,,4.14,4.23,7.62,2.27,3.15,,,,0.61,1.35,1.4,1.17,11.8,,,0.16,2.5,2
2011-01-12 00:00:00,4.9,,,3.34,3.23,5.18,5.66,,,3.96,4.3,6.8,2.34,3.6,,,,1.02,1.5,1.3,1.15,12.1,,,0.17,2.8,1.5
2011-01-12 01:00:00,5.04,,,3.455,3.25,4.21,5.14,,,3.87,4.16,5.89,2.37,3.53,,,,0.63,1.44,1.6,1.18,12.9,,,0.19,2.4,1
2011-01-12 02:00:00,4.46,,,3.75,3.3,4.28,5.13,,,4,4.25,5.45,2.26,3.82,10,,,0.6,1.5,1.4,1.19,13.3,,,0.19,1.8,1
2011-01-12 03:00:00,4.55,,,3.935,3.34,4.03,4.51,,,4.34,4.63,5.12,2.15,3.75,7,,,0.43,1.53,1.5,1.3,12.6,,,0.19,1.4,1
2011-01-12 04:00:00,4.51,,,4.585,2.73,4.48,5.19,,,4.31,4.39,5.11,2.04,3.7,4,,,0.53,1.59,1.6,1.37,11.8,,,0.21,1.3,1
2011-01-12 05:00:00,5.24,,,4.06,3.23,4.79,7.32,,,4.37,5,4.85,1.98,3.86,3,,,0.65,1.62,1.5,1.24,11.2,,,0.2,1.2,0.8
2011-01-12 06:00:00,3.58,,,3.965,3.25,5.11,5.86,,,4.4,5.04,4.88,2.16,3.7,2,,,0.51,1.73,1.6,1.21,5,,,0.24,0.9,0.1
2011-01-12 07:00:00,3.19,,,3.57,3.12,4.9,6.03,,,4.19,5.22,4.65,2.71,3.93,3,,,0.48,1.7,1.5,1.78,3.8,,,0.28,0.7,0.1
2011-01-12 08:00:00,3.6,,,3,3.2,5.46,6.09,,,4.56,5.68,4.76,3.61,4.17,3,,,0.53,1.69,1.6,1.78,3.6,,,0.31,0.6,0.3
2011-01-12 09:00:00,3.11,,,2.655,3.83,6.24,6.53,,,4.6,5.22,5.68,4.83,4.34,3,,,0.57,1.6,1.7,1.36,3.7,,,0.33,0.7,0.8
2011-01-12 10:00:00,2.53,,,2.48,4.18,4.8,6.27,,,4.24,5.04,7.12,4.86,5.34,3,,,0.75,1.67,1.7,1.18,4.3,,,0.32,0.7,0.3
2011-01-12 11:00:00,2.86,,,,3.97,3.63,5.73,,,3.32,4.15,7.8,4.06,5.61,2,,,0.98,1.68,1.4,0.65,3.9,,,0.31,0.5,0.1
2011-01-12 12:00:00,2.16,,,1.275,3.77,3.07,6.18,,,2.93,3.18,7.37,3.7,5.17,1,,,0.59,1.25,1.3,0.66,3.8,,,0.3,0,0.1
2011-01-12 13:00:00,1.54,,,1.005,3.88,2.79,5.09,,,2.6,2.95,5.83,3.01,4.61,1,,,0.27,0.63,0.7,0.53,4,,,0.33,0,0.8
2011-01-12 14:00:00,1.44,,,0.83,4.18,2.94,5.33,,,2.07,2.67,4.53,2.39,4.07,2,,,0.35,0.49,0.6,0.41,4.3,,,0.3,0,1
2011-01-12 15:00:00,1.45,,,0.755,3.99,2.09,3.03,,,1.58,1.89,3.73,2.31,3.55,2,,,0.28,0.56,0.5,0.58,4.9,,,0.29,0,0.5
2011-01-12 16:00:00,1.55,,,0.665,4,1.91,2.87,,,1.33,1.74,3.28,1.65,3.21,2,,,0.21,0.51,0.5,1.58,4.5,,,0.24,0.1,1.5
2011-01-12 17:00:00,2.59,,,0.675,3.81,1.9,3.46,,,1.03,1.66,3.58,1.62,2.81,3,,,0.18,0.51,0.5,0.63,5.5,,,0.2,1,1.8
2011-01-12 18:00:00,2.84,,,0.795,3.64,1.8,2.96,,,1.02,1.97,3.65,1.42,2.64,5,,,0.22,0.5,0.5,0.6,3,,,0.2,0.8,1.5
2011-01-12 19:00:00,2.06,,,0.76,3.19,2.37,3.4,,,0.95,1.9,3.29,1.91,2.43,4,,,0.23,0.38,0.6,0.6,2.1,,,0.17,0.6,1.3
2011-01-12 20:00:00,1.9,,,,3.08,2.4,4.38,,,1.08,1.75,2.96,1.81,2.09,4,,,0.21,0.4,0.5,2.3,3.3,,,0.15,0.7,0.8
2011-01-12 21:00:00,1.63,,,0.81,2.55,2.4,3.65,,,1.03,1.53,2.14,1.21,2.15,6,,,0.13,0.33,0.4,0.4,4.7,,,0.15,0.6,0.8
2011-01-12 22:00:00,1.86,,,0.81,2.05,2.21,3.98,,,1.12,1.57,1.99,1.11,1.98,4,,,0.2,0.37,0.4,0.35,6.3,,,0.15,0.8,0.3
2011-01-12 23:00:00,1.65,,,0.71,2.66,2.02,3.55,,,1.22,1.65,1.91,1.09,1.85,4,,,0.27,0.39,0.4,0.29,5.8,,,0.15,0.7,0.8
2011-01-13 00:00:00,1.28,,,0.765,2.11,2.08,2.56,,,1.16,1.77,1.69,1.08,2.05,4,,,0.19,0.37,0.3,0.22,5.6,,,0.18,0.7,0.1
2011-01-13 01:00:00,1.16,,,0.775,2.06,1.59,2.05,,,1.17,1.63,1.55,1.03,2.3,3,,,0.12,0.39,0.4,0.23,7,,,0.14,0.8,0.1
2011-01-13 02:00:00,0.87,,,0.775,2.04,1.6,2.17,,,1.25,1.75,1.51,0.96,2.09,2,,,0.21,0.33,0.5,0.16,6.5,,,0.15,0.8,0.1
2011-01-13 03:00:00,1.03,,,0.73,1.7,1.57,2.13,,,1.24,1.87,1.56,0.77,1.81,1,,,0.44,0.35,0.3,0.18,4.6,,,0.16,0.8,0.1
2011-01-13 04:00:00,1.3,,,0.875,1.8,1.8,2.19,,,1.29,1.96,1.39,0.73,1.99,1,,,0.15,0.32,0.3,0.19,3.5,,,0.15,0.7,0.1
2011-01-13 05:00:00,1.74,,,0.93,2.12,1.87,2.1,,,1.42,2.16,1.38,0.7,1.8,0,,,0.13,0.32,0.3,0.19,1.8,,,0.15,0.7,0.1
2011-01-13 06:00:00,2.4,,,1.17,2.19,2.13,1.78,,,2.05,2.19,1.52,1.04,2.01,0,,,0.12,0.37,0.4,0.36,0.9,,,0.15,0.7,0.1
2011-01-13 07:00:00,3.73,,,1.185,2.56,2.76,3.51,,,1.95,2.8,1.79,1.4,1.96,1,,,0.2,0.43,0.6,0.71,1,,,0.17,1,0.1
2011-01-13 08:00:00,5.47,,,1.25,3.2,3.55,4.22,,,2.18,4.14,2.07,2.26,2.26,1,,,0.31,0.39,0.5,1.34,1.4,,,0.19,0.8,1.7
2011-01-13 09:00:00,5.98,,,,3.4,4.14,5.16,,,2.59,4.48,3.23,2.56,2.57,1,,,0.53,0.48,0.5,1.41,2.1,,,0.2,1,1.8
2011-01-13 10:00:00,5.45,,,1.71,3.71,3.91,4.94,,,2.64,4.39,4.16,3.38,2.59,1,,,1.12,0.54,0.7,4.53,3.8,,,0.29,1.4,2
2011-01-13 11:00:00,5.65,,,1.75,3.29,3.38,5.76,,,2.88,4.46,4.84,3.26,3.05,2,,,0.9,0.51,0.7,1.23,6.7,,,0.33,1.4,2.5
2011-01-13 12:00:00,7.36,5.18,,1.96,3.21,4.3,5.1,,,3.46,3.96,5.97,3.55,3.46,2,,,0.75,0.46,0.9,1.81,7.5,,,0.36,1.1,2.3
2011-01-13 13:00:00,6.12,4.31,,1.7,3.77,3.76,4.72,,,2.62,3.64,4.92,3.66,3.55,3,,,0.83,0.4,0.8,2.08,6.3,,,0.33,0.7,1.3
2011-01-13 14:00:00,6.63,3.53,,1.2,3.24,2.89,3.59,,,2.64,3.52,4.09,3.43,3.52,1,,,0.9,0.47,0.7,2.67,3.5,,,0.26,0.9,0.8
2011-01-13 15:00:00,7.11,3.35,,0.78,3.49,3.03,3.59,,,3.52,3.92,3.67,3.61,3.65,1,,,0.84,0.33,0.6,1.03,3.4,,,0.29,0.9,1.3
2011-01-13 16:00:00,7.54,3.93,,0.835,5.3,3.17,4.35,,,4.09,4.27,3.9,4.14,3.72,2,,,0.89,0.42,0.6,2.16,3.3,,,0.29,0.7,1.8
