Kod stacji,DsWalbrzWyso,DsWrocWybCon,KpBydPlPozna,LbLublin_Krasn,LdLodzWIOSARubinst,LdLodzZachod,MzPlocKroJad,MzPlockPKN1,MzPlockPKN2,MzPlocMiReja,MzRadTochter,MzWarAlNiepo,MzWarTolstoj,MzWarWokalna,OpKKozBSmial,OpZdziePiast,SlDabro1000L,SlZabSkloCur,WmOlsPuszkin,WpPoznDabrow,ZpSzczPils02
2006-02-03 01:00:00,0,,2.11,2.64,1.33,3.06,0.88,2.32,,1.18,,0.89,0.31,0.38,2,2,5,2.91,,,1
2006-02-03 02:00:00,0.4,,1.96,2.62,1.17,2.6,0.81,3.86,,1.08,,0.88,0.29,0.42,2,1,5,2.98,,,1
2006-02-03 03:00:00,1.4,,1.67,2.57,1.19,2.17,0.76,2.12,,0.93,,0.81,0.27,0.38,1,0,4,1.74,,,1
2006-02-03 04:00:00,0.7,,1.5,2.54,1.07,2.13,0.72,4.55,,0.86,,0.61,0.26,0.33,0,0,1,0.73,,,0
2006-02-03 05:00:00,0,,1.36,2.48,1,1.93,0.72,1.61,,0.85,,0.57,0.26,0.3,0,0,0,0.68,,,0
2006-02-03 06:00:00,1.3,,1.51,2.57,0.86,1.74,0.8,2.17,,0.93,,0.51,0.24,0.28,0,0,0,0.86,,,0
2006-02-03 07:00:00,0.3,,2.37,2.63,0.61,1.85,0.78,0.99,,0.98,,0.7,0.34,0.29,0,0,0,0.94,,,0
2006-02-03 08:00:00,2.6,,2.82,2.6,1.14,2.02,0.81,,,1.34,,1.16,0.34,0.35,0,0,0,2.19,,,1
2006-02-03 09:00:00,3.2,,3.88,2.63,1.34,2.79,0.82,1.21,,1.3,,,0.35,0.41,1,0,0,2.3,,,4
2006-02-03 10:00:00,2.8,,4.89,2.86,2.02,2.8,0.93,0.97,0.41,1.35,,,0.52,0.47,1,0,2,2.23,,,4
2006-02-03 11:00:00,2.1,,5.86,2.66,2.15,2.57,1.09,2.41,0.25,1.64,,,0.53,0.54,1,0,3,2.2,,,3
2006-02-03 12:00:00,0,,4.59,2.61,2.25,2.74,0.99,1.78,0.86,1.38,,2.05,0.47,0.49,2,0,3,3.19,,,4
2006-02-03 13:00:00,0,,4.39,2.57,2.14,2.67,1.05,0.73,0.63,1.47,,2.72,0.37,0.45,25,0,3,2.62,,,4
2006-02-03 14:00:00,0,,3.51,2.48,1.72,2.58,1.13,,0.82,1.7,,2.88,0.32,0.46,34,0,3,2.82,,,3
2006-02-03 15:00:00,0,,3.14,2.75,1.5,2.79,1.17,3.82,0.91,1.78,,2.84,0.31,0.4,10,0,4,2.84,,,3
2006-02-03 16:00:00,0,,3.8,2.84,1.53,2.77,1.18,2.63,0.7,1.74,,3.05,0.32,0.38,2,0,4,2.7,,,4
2006-02-03 17:00:00,0,,5.04,2.71,2.34,3.73,1.24,2.56,0.75,1.7,,3.96,0.36,0.47,3,0,5,2.76,,,5
2006-02-03 18:00:00,0,,7.88,2.69,2.65,4.06,1.72,1.21,0.83,2.38,,4.24,0.34,0.52,3,1,4,3.75,,,7
2006-02-03 19:00:00,0,,10.05,2.71,4.04,4.93,2.09,1.94,0.95,2.83,,3.47,0.39,0.52,4,1,5,3.79,,,6
2006-02-03 20:00:00,0,,11.02,2.89,3.65,6.33,1.62,1.49,1.32,2.75,,3.74,0.4,0.55,4,0,5,3.1,,,5
2006-02-03 21:00:00,0,,9.61,2.06,3.24,4.73,1.44,2.24,0.88,2.7,,2.85,0.36,0.5,4,0,6,2.5,,,3
2006-02-03 22:00:00,0,,8.39,2.75,3.19,4.03,1.12,1.25,1.48,3.6,,1.61,0.34,0.41,,0,5,2.47,,,3
2006-02-03 23:00:00,0,,8.49,2.31,2.64,4.44,0.98,2.34,0.85,2,,1.4,0.29,0.38,3,1,5,2.73,,,2
2006-02-04 00:00:00,0,,4.64,2.51,1.89,3.34,1.15,3.21,0.9,1.33,,1.15,0.27,0.35,5,0,4,2.38,,,2
2006-02-04 01:00:00,0,,3.8,2.47,1.93,3.35,1.18,3.92,0.81,1.59,,0.94,0.25,0.45,6,1,4,2.16,,,1
2006-02-04 02:00:00,0,,2.34,2.34,1.88,2.96,1.16,3.01,1.53,1.53,,1,0.23,0.45,7,1,4,1.99,,,1
2006-02-04 03:00:00,0,,1.76,2.27,1.73,2.63,0.86,8.91,0.98,1.24,,0.87,0.21,0.4,6,1,3,1.56,,,1
2006-02-04 04:00:00,0,,1.75,2.23,1.55,,0.85,14.48,0.46,,,0.6,0.21,0.41,6,0,2,1.47,,,0
2006-02-04 05:00:00,0,,1.58,2.16,1.49,,1.19,1.2,1.16,,,0.53,0.18,0.32,6,0,2,1.28,,,0
2006-02-04 06:00:00,0,,1.71,2.15,1.4,,1.11,7.17,0.87,1.11,,0.52,,0.27,4,0,1,2.05,,,1
2006-02-04 07:00:00,0,,2.11,2.19,1.09,,0.86,4.66,0.43,1.01,,0.73,0.22,0.36,3,0,2,7.97,,,1
2006-02-04 08:00:00,0,,2.54,2.24,0.87,5.72,0.77,1.95,0.47,1.09,,1.14,0.38,0.39,4,0,2,7.54,,,1
2006-02-04 09:00:00,0,,3.07,2.43,0.82,4.55,0.89,3.91,0.54,1.13,,1.36,0.39,0.45,5,0,3,6.49,,,1
2006-02-04 10:00:00,0,,3.84,2.29,1.13,4.16,1.26,1.13,,1.38,,1.19,0.4,0.39,5,1,6,3.13,,,2
2006-02-04 11:00:00,0,,4.81,2.51,1.78,4.19,2.16,0.75,0.6,2.68,,1.47,0.49,0.56,5,0,3,1.33,,,2
2006-02-04 12:00:00,0,,3.98,2.41,1.64,4.08,1.09,0.81,0.7,1.34,,2.27,0.47,0.54,3,0,2,1.29,,,2
2006-02-04 13:00:00,0,,3.82,2.32,,3.91,1.5,1.16,1.07,1.8,,1.52,0.62,0.51,3,0,1,1.28,,,2
2006-02-04 14:00:00,0,,4.97,2.4,,4.08,1.67,0.97,1.02,2.01,,1.58,0.67,0.74,4,0,1,1.22,,,2
2006-02-04 15:00:00,0,,4.18,2.46,2.34,4.28,1.3,1.21,0.97,2.08,,2.1,0.68,0.73,6,0,0,1.38,,,2
2006-02-04 16:00:00,0,,4.44,2.8,2.06,3.65,1.21,1.16,0.97,1.82,,1.67,0.58,0.64,2,0,0,1.42,,,2
2006-02-04 17:00:00,0,,4.9,2.8,2.38,3.03,1.47,1.07,1.12,1.65,,1.95,0.69,0.57,4,0,0,1.56,,,3
2006-02-04 18:00:00,0,,5.98,2.63,2.54,3.51,1.69,1.19,1.5,2.02,,2.37,0.83,0.77,3,0,0,1.57,,,3
2006-02-04 19:00:00,0,,6.11,2.57,2.32,3.95,5.1,1.8,1.88,2.35,,2.16,0.87,0.67,1,0,0,1.57,,,4
2006-02-04 20:00:00,0,,7.24,2.82,2.96,2.88,5.55,2.59,1.58,2.92,,2.18,0.92,0.74,2,0,0,1.91,,,5
2006-02-04 21:00:00,0,,9.93,2.59,3.51,6.39,3.71,1.9,2.63,2.61,,1.95,0.98,0.75,4,0,0,2.24,,,6
2006-02-04 22:00:00,0.8,,12.25,3.07,3.27,4.77,3.58,3.67,4.2,3.11,,2.61,1.14,0.75,2,0,1,2.91,,,7
2006-02-04 23:00:00,3,,9.85,2.77,3.19,4.96,3.41,4.26,2.63,3.57,,2.63,1.61,0.75,2,0,2,3.47,,,8
2006-02-05 00:00:00,3.9,,8.91,2.47,3.56,5.44,3.28,4.15,1.96,5.05,,3.35,1.44,0.75,2,0,2,4.22,,,8
2006-02-05 01:00:00,4,,7.16,2.56,3.34,5.45,3.18,3.62,2.08,3.55,,3.23,1.91,1.47,4,0,2,3.77,,,12
2006-02-05 02:00:00,4.5,,4.9,2.34,4.19,6.2,2.83,7.15,1.98,3.44,,3.49,2.16,2.52,4,0,3,3.26,,,12
2006-02-05 03:00:00,4.3,,3.57,2.14,3.03,6.15,2.74,7.69,1.96,3.2,,3.2,1.49,2.36,4,0,3,2.79,,,12
2006-02-05 04:00:00,4.1,,3.47,2.22,2.46,4.52,3.33,11.46,3.21,3.33,,2.81,1.53,2.07,5,1,3,2.49,,,10
2006-02-05 05:00:00,4.8,,3.57,2.27,3.08,3.9,2.79,15.49,2.15,3.1,,2.3,1.34,1.76,7,1,3,3.57,,,5
2006-02-05 06:00:00,6.3,,3.43,2.28,2.5,3.99,2.6,7.39,2.03,3.02,,2.44,1.3,1.77,6,1,4,2.91,,,3
2006-02-05 07:00:00,6,,3.64,2.48,2.48,3.67,2.28,6.86,1.75,2.86,,2.7,1.49,1.64,6,1,6,5.08,,,3
2006-02-05 08:00:00,5.7,,4.35,2.6,2.76,4.01,2.17,8.34,1.69,2.74,,1.94,1.41,1.2,7,1,11,6,,,4
2006-02-05 09:00:00,4.4,,6.19,3.34,2.79,4.53,1.94,5.34,1.46,2.67,,,1.35,1.1,18,1,7,3.25,,,3
2006-02-05 10:00:00,5.8,,11.7,3.77,3.42,5.66,1.94,5.35,1.32,2.63,,3.34,1.48,1.28,122,2,9,3.79,,,4
2006-02-05 11:00:00,10.1,,7.68,3.84,3.46,6.17,2.13,5.66,1.9,2.93,,3.78,1.58,1.42,167,4,4,3.41,,,5
2006-02-05 12:00:00,7.8,,7.36,3.36,3.67,5.92,2.28,6.01,2.02,3.07,,3.3,1.74,1.16,92,4,3,4.15,,,5
2006-02-05 13:00:00,1.5,,6.66,3.41,3.65,5.81,2.06,10.28,1.61,2.79,,3.93,1.33,1.14,53,4,3,5.28,,,5
2006-02-05 14:00:00,0,,6.01,3.29,2.98,5.6,2.09,12.52,1.88,2.6,,4.42,0.77,1.32,24,2,4,3.36,,,6
2006-02-05 15:00:00,0.3,,5.14,3.2,2.62,4.37,1.73,7.8,1.75,2.51,,4.28,0.68,1.45,11,2,5,4.33,,,5
2006-02-05 16:00:00,0.3,,6.09,3.09,2.4,4.28,1.68,8.27,1.47,2.68,,3.7,0.77,1.31,8,1,6,6.09,,,4
2006-02-05 17:00:00,1.2,,6.96,3.2,2.9,5.1,1.95,3.51,1.57,2.58,,3.9,0.8,1.49,10,2,7,7.57,,,3
2006-02-05 18:00:00,1.8,,8.78,5.97,3.4,5.91,2.58,14.67,1.7,3.24,,4.08,1.36,2.01,19,6,9,21.69,,,4
2006-02-05 19:00:00,2.5,,8.93,6.13,4.22,6.33,2.63,17.45,1.82,3.55,,4.72,1.95,1.78,28,7,11,20.04,,,4
2006-02-05 20:00:00,3.4,,7.65,5.06,4.94,6.78,2.57,15.27,2.16,3.81,,5.09,2.21,1.87,26,9,12,25.97,,,4
2006-02-05 21:00:00,7.9,,8.82,5.27,4.93,6.77,2.51,8.57,2.41,3.56,,5.42,2.36,2.04,33,8,9,31.26,,,5
2006-02-05 22:00:00,6.3,,8.33,5.47,5.22,6.65,2.78,5.56,2.6,3.7,,4.08,2.26,2.11,39,9,10,32.98,,,4
2006-02-05 23:00:00,8,,10.06,6.56,5.23,6.48,3.25,5.41,2.35,3.93,,3.89,2.41,2.43,49,7,18,31.39,,,4
2006-02-06 00:00:00,8.6,,7.18,4.12,3.66,4.98,3.15,6.35,2.94,4,,4.22,2.95,2.32,310,8,19,29.54,,,3
2006-02-06 01:00:00,11,,4.26,3.14,2.59,3.85,3.26,6.15,2.84,4.01,,3.87,3.23,2.71,134,6,18,28.39,,,3
2006-02-06 02:00:00,11.1,,3.13,2.92,2.33,3.31,3.23,6.19,2.8,4.19,,3.93,2.72,2.92,220,,19,25.73,,,3
2006-02-06 03:00:00,8.8,,3.5,2.54,2.23,,3.57,5.24,3.57,,,4.47,2.64,2.71,328,7,18,25.38,,,3
2006-02-06 04:00:00,8.6,,3.77,2.73,1.6,,3.73,3.17,3.43,,,4.87,2.7,2.48,380,7,19,28.07,,,4
2006-02-06 05:00:00,7.9,,3.67,3.39,1.93,,3.47,3.9,2.64,4.45,,4.12,2.78,2.18,798,12,18,27.81,,,4
2006-02-06 06:00:00,7.3,,4.06,3.4,1.77,,3.05,3.15,2.09,4.84,,4.33,2.97,1.96,260,14,22,28.1,,,3
2006-02-06 07:00:00,8.1,,5.2,4.01,1.88,6.36,6.41,3.01,1.92,4.68,,4.69,2.65,2.04,55,9,23,40.56,,,2
2006-02-06 08:00:00,7.7,,8.12,6.38,1.96,6.31,3.09,,1.98,4.59,,6.6,2.56,2.02,26,10,22,32.3,,,3
2006-02-06 09:00:00,8.8,,8.73,6.95,2.16,5.72,4.03,2.51,1.89,3.81,,8.21,2.19,2.11,18,8,24,23.44,,,5
2006-02-06 10:00:00,9.7,,7.59,5.52,2.73,6.54,3.53,4.48,2.04,5.28,,7.84,2.04,1.97,19,7,18,13.24,,,6
2006-02-06 11:00:00,7.5,,5.87,3.68,2.68,5.62,2.98,3.71,1.79,5.21,,8.32,2.48,1.87,16,6,15,11.27,,,6
2006-02-06 12:00:00,2,,7.68,3.08,,4.63,2.55,6.86,2.14,4.52,,6.18,1.98,1.57,11,3,10,11.21,,,6
2006-02-06 13:00:00,1.9,,6.96,3.44,,4.47,2.6,7.16,1.69,3.72,,5.38,1.39,1.35,12,2,5,8.38,,,6
2006-02-06 14:00:00,0.8,,6.82,3.64,2.13,4.95,2.14,3.76,1.9,3.33,,5.18,1.13,1.28,9,2,3,5.8,,,4
2006-02-06 15:00:00,0,,3.29,3.44,2.03,4.37,2.18,2.85,1.8,3.14,,4.66,1.29,1.09,8,1,3,5.42,,,4
2006-02-06 16:00:00,0.5,,3.64,3.67,2.1,4.4,1.99,1.98,1.66,3.15,,5.72,1.2,1.09,7,1,6,6.91,,,4
2006-02-06 17:00:00,0,,4.32,4.88,2.81,5.14,2,2.01,1.8,3.71,,5.49,1.11,1.26,4,1,10,13.28,,,3
2006-02-06 18:00:00,0,,4.51,6.91,3,6.01,2.24,2.75,2.13,3.73,,5.28,1.1,1.34,7,1,8,15.29,,,4
2006-02-06 19:00:00,0,,5.11,6.72,5.94,9.61,3.4,3.89,2.51,5.03,,4.4,0.89,1.31,15,2,9,17.18,,,4
2006-02-06 20:00:00,0,,4.13,6.05,7.18,10.87,2.86,1.64,1.88,4.46,,4.06,0.85,1.1,10,8,8,13.71,,,3
2006-02-06 21:00:00,0,,3.9,5.45,8.24,10.23,2.3,1.62,1.49,2.84,,3.37,0.89,0.92,12,,10,11.93,,,3
2006-02-06 22:00:00,0,,3.74,3.51,7.22,8.76,2.43,0.78,1.61,2.87,,2.92,0.82,0.96,42,18,13,8.57,,,2
2006-02-06 23:00:00,0,,3.31,3.26,5.13,6.2,2.6,3.14,1.92,3.19,,2.46,1.14,0.93,13,13,12,6.66,,,2
2006-02-07 00:00:00,0,,3.23,3.26,4.24,5.67,3.06,4.95,2.45,4,,2.32,1.19,1.05,14,9,16,5.37,,,2
2006-02-07 01:00:00,0,,3.1,3.08,3.65,5.07,2.88,3.13,,4.21,,2.15,1.22,1.02,11,7,14,4.92,,,2
2006-02-07 02:00:00,0,,3.03,3.29,2.76,4.17,2.43,3.34,,3.54,,1.9,1.17,1.01,9,6,11,3.16,,,2
2006-02-07 03:00:00,0,,3.1,3.16,2.53,3.68,2.44,2.44,,3.54,,1.96,1.17,1.08,5,6,11,3.14,,,2
2006-02-07 04:00:00,0,,3.06,2.87,2.74,3.81,2.01,1.88,,3.05,,2.08,1.29,1.18,3,3,9,2.8,,,1
2006-02-07 05:00:00,0,,2.95,2.93,2.77,3.7,1.7,1.33,,2.59,,2.19,1.42,1.17,2,2,6,2.77,,,1
2006-02-07 06:00:00,0,,2.91,4.35,2.35,3.49,1.59,1.34,,2.23,,1.99,1.36,1.11,2,0,1,2.64,,,1
2006-02-07 07:00:00,0,,2.95,3.8,1.95,3.16,1.77,1.55,,2.5,,,1.18,1.07,2,0,2,3.15,,,1
2006-02-07 08:00:00,0.3,,3.33,3.4,1.86,3.38,2.01,1.99,,2.93,,,1.21,1,2,0,2,3.54,,,1
2006-02-07 09:00:00,1.5,,3.83,3.09,2.3,3.64,1.67,0.95,,3.18,,,1.28,1,2,0,2,4.04,,,1
2006-02-07 10:00:00,3.5,,3.32,2.91,2.55,4.23,1.47,0.76,,2.86,,,1.18,1.04,2,0,2,3.51,,,3
2006-02-07 11:00:00,2.3,,2.86,2.83,2.84,4.31,1.44,,,2.6,,,1.05,1,2,0,2,3.43,,,2
2006-02-07 12:00:00,2.8,,2.87,2.36,2.89,4.24,1.55,1.69,,2.82,,,0.96,0.83,2,0,2,4.44,,,4
2006-02-07 13:00:00,3.8,,2.85,2.76,2.6,4.53,1.38,2.58,,2.93,,,1.01,0.8,2,0,2,4.3,,,5
2006-02-07 14:00:00,2.6,,2.9,2.82,2.6,4.73,1.24,2.52,,2.24,,,1.02,0.9,2,1,2,4.52,,,5
2006-02-07 15:00:00,1.7,,3.35,2.89,2.55,4.53,1.21,5.27,,2.08,,,1.05,1.05,3,1,3,4.08,,,4
2006-02-07 16:00:00,1.8,,4.06,2.96,2.06,3.64,1.33,4.01,,1.95,,,1.05,1,3,1,3,4.4,,,5
2006-02-07 17:00:00,0,,4.02,3.03,2.3,4.52,1.35,3.85,,2.53,,,0.92,0.96,3,1,3,4.34,,,3
2006-02-07 18:00:00,0,,3.89,3,2.5,5.71,1.25,3.65,,2.27,,,0.8,1.2,3,1,3,4.51,,,2
2006-02-07 19:00:00,0,,5.58,3.12,2.67,4.49,1.46,4.85,,2.18,,,0.78,1.26,4,1,3,4.61,,,2
2006-02-07 20:00:00,0,,4.26,3.15,2.47,4.43,1.41,4.14,,2.48,,,0.76,0.79,4,1,3,5,,,2
2006-02-07 21:00:00,0,,4.33,3.2,1.93,4.1,1.25,4.93,,2.22,,,0.78,0.77,3,1,3,5.27,,,2
2006-02-07 22:00:00,0,,3.89,3.12,1.88,3.48,1.32,5.72,,1.81,,,0.82,0.71,4,1,3,4.83,,,3
2006-02-07 23:00:00,0,,3.39,3.15,1.6,3.16,1.26,1.4,,1.65,,,0.8,0.66,3,1,3,4.13,,,2
2006-02-08 00:00:00,0,,2.96,3.11,1.5,2.54,1.04,0.37,,1.39,,,0.78,0.68,4,0,3,2.87,,,2
2006-02-08 01:00:00,0,,2.26,3.04,1.06,1.8,0.96,0.22,,1.09,,,0.78,0.68,3,0,3,2.16,,,2
2006-02-08 02:00:00,0,,2.27,3.03,0.67,,0.91,5.27,,,,,0.55,0.59,2,0,3,2,,,1
2006-02-08 03:00:00,0,,2,2.97,0.55,,0.87,6.65,,1.12,,,0.38,0.47,1,0,2,2.02,,,0
2006-02-08 04:00:00,0,,1.56,2.98,0.8,,0.81,8.15,,1.01,,,0.35,0.38,1,0,2,2.98,,,0
2006-02-08 05:00:00,0,,1.89,2.88,0.77,5.71,0.93,6.47,,0.99,,,0.3,0.34,1,0,3,7.19,,,0
2006-02-08 06:00:00,0,,2.85,2.48,0.82,5.23,0.86,2.69,,1.04,,,0.39,0.37,1,0,5,7.85,,,0
2006-02-08 07:00:00,0.5,,3.66,2.84,0.83,4.03,0.96,9.79,,1.44,,,0.52,0.39,3,0,4,6.38,,,0
2006-02-08 08:00:00,0.7,,3.54,3.07,1.42,4.45,0.93,3.68,,1.82,,,0.48,0.46,3,1,3,6.25,,,1
2006-02-08 09:00:00,1.2,,4.19,3.13,1.97,5.63,1.27,1.7,,2.3,,,0.52,0.56,3,3,3,5.95,,,1
2006-02-08 10:00:00,0,,4.11,3.13,2.5,6.11,2.13,0.59,,3.26,,,0.53,0.62,3,2,4,4.96,,,2
2006-02-08 11:00:00,0.8,,3.54,3.24,,6.69,2.22,0.6,,3.7,,,0.49,0.56,3,1,5,6.61,,,2
2006-02-08 12:00:00,0.7,,3.38,3.32,3.67,6.37,2.03,0.44,,3.78,,,0.67,0.6,4,1,5,7.93,,,3
2006-02-08 13:00:00,0,,3.39,3.37,2.35,5.01,2.43,,,4.25,,2.39,0.53,0.47,4,1,4,6.65,,,4
2006-02-08 14:00:00,0,,2.99,3.44,2.32,5.22,1.98,0.81,,3.4,,3.54,0.61,0.61,3,1,3,5.11,,,3
2006-02-08 15:00:00,0.8,,2.83,3.51,2.63,5.43,1.39,0.22,,3.11,,4.22,0.79,0.69,1,1,3,3.93,,,3
2006-02-08 16:00:00,0.7,,3.44,3.56,2.91,6.06,2.33,0.22,,2.7,,4.43,0.97,0.71,2,1,3,4.39,,,3
2006-02-08 17:00:00,0,,3.99,3.41,4.06,5.37,2.75,0.22,,3.09,,5.67,0.95,0.94,3,1,3,3.92,,,3
2006-02-08 18:00:00,0,,3.64,3.31,4.39,5.67,2.9,1.3,,4.42,,4.84,0.91,0.74,2,0,2,3.36,,,3
2006-02-08 19:00:00,0,,3.56,3.29,4.31,6.19,3.03,0.33,,4.27,,5.1,1.02,0.83,2,0,2,2.15,,,3
2006-02-08 20:00:00,0,,3.43,3.34,3.5,5.5,2.68,0.89,,3.31,,4.36,1.24,0.88,1,0,3,2.75,,,3
2006-02-08 21:00:00,0.8,,3.21,3.3,3.71,5.55,2.17,0.8,,3.22,,3.44,1.2,0.96,0,0,0,2.46,,,2
2006-02-08 22:00:00,2,,2.97,3.3,3.92,4.78,1.92,0.65,,2.37,,3.23,1.25,1.07,0,0,0,1.86,,,1
2006-02-08 23:00:00,0.4,,2.91,3.24,2.76,4.15,2.12,0.43,,2.69,,3.38,1.52,1.2,0,0,0,2.05,,,1
2006-02-09 00:00:00,2.3,,2.66,3.24,1.82,3.41,1.91,0.5,,3.07,,2.89,1.54,1.26,0,0,0,1.33,,,1
2006-02-09 01:00:00,0.5,,2.42,3.21,1.59,2.52,1.73,0.37,,2.68,,2.39,1.41,1.05,0,0,0,1.05,,,1
2006-02-09 02:00:00,0.4,,2.04,3.05,1.37,2.54,1.39,0.32,,2.44,,1.9,1.21,0.9,0,0,0,1.01,,,1
2006-02-09 03:00:00,1.2,,1.68,3,1.09,2.12,1.13,0.38,,1.68,,1.81,1,0.88,0,0,0,1.46,,,0
2006-02-09 04:00:00,0.9,,1.44,2.5,0.95,1.58,1.13,0.22,,1.48,,1.57,0.87,0.83,0,1,1,4.01,,,0
2006-02-09 05:00:00,1.9,,1.54,2.91,0.86,1.79,0.93,0.4,,1.36,,1.45,0.74,0.78,0,2,0,2.93,,,0
2006-02-09 06:00:00,1.8,,1.64,2.78,0.79,2.51,0.92,0.28,,1.25,,,0.62,0.66,0,0,1,2.79,,,0
2006-02-09 07:00:00,2.1,,1.88,2.83,0.91,2.28,1,0.22,,1.36,,,0.53,0.58,1,2,0,1.94,,,0
2006-02-09 08:00:00,2.4,,2.26,2.79,1.16,2.77,1.04,,,1.35,,2.86,0.61,0.61,0,1,11,1.93,,,0
2006-02-09 09:00:00,2.9,,2.77,2.98,1.47,3.09,1.3,,,1.85,,4.22,0.9,0.68,2,0,12,2.06,,,1
2006-02-09 10:00:00,3.8,,2.59,3.1,1.56,3.45,1.29,0.21,,2.31,,4.29,0.9,0.73,1,1,2,1.34,,,1
2006-02-09 11:00:00,3,,2.56,3.24,1.55,3.41,1.16,0.21,,1.88,,3.97,0.87,0.66,1,0,2,1.14,,,1
2006-02-09 12:00:00,1.3,,2.65,3.29,1.61,3.9,1.32,0.21,,1.73,,3.18,0.79,0.68,1,0,2,1.44,,,1
2006-02-09 13:00:00,0.8,,2.73,3.28,1.71,3.78,1.04,0.22,,1.46,,3.29,0.71,0.71,0,0,1,1.64,0.69,,1
2006-02-09 14:00:00,0.4,,2.58,3.42,1.78,3.31,0.96,0.22,0.36,1.32,,3.41,0.59,0.64,0,0,2,2.39,0.76,,1
2006-02-09 15:00:00,0,,2.52,3.21,1.77,3.65,0.97,0.23,,2.37,,4.04,0.55,0.56,0,0,3,3.28,0.2,,1
2006-02-09 16:00:00,0,,2.56,3.33,2.23,4.48,1.08,0.22,0.38,1.95,,4.93,0.52,0.53,0,0,3,6.3,1.18,,2
2006-02-09 17:00:00,0,,3.27,3.34,3.32,5.09,1.51,0.22,0.58,2.38,,6.49,0.56,0.67,3,3,2,6.34,1.89,,2
2006-02-09 18:00:00,0,,4.28,3.42,3.42,5.41,2.07,1.02,0.55,2.78,,5.75,0.71,0.73,8,10,3,5.64,1.59,,2
2006-02-09 19:00:00,0,,4.74,3.41,2.92,5.85,2.13,0.81,1.11,2.44,,5.55,0.8,0.81,3,10,5,3.97,1.92,,2
2006-02-09 20:00:00,0.3,,5.17,3.51,2.49,5.22,2,1.2,1.45,4.65,,4.38,0.89,0.94,5,4,4,2.8,2.46,,3
2006-02-09 21:00:00,0.9,,4.95,4.16,2.68,4.95,2.53,1.03,4.8,4.57,,3.48,0.88,1.01,5,3,3,3.82,2.64,,2
2006-02-09 22:00:00,0,,4.44,4.26,1.96,3.9,3,2.15,3.7,4.26,,2.66,0.99,1.22,1,2,2,3.79,2.01,,1
2006-02-09 23:00:00,0,,4.51,3.66,2.24,,2.73,0.23,1.64,3,,2.57,1.15,1.3,2,1,2,2.98,2.29,,1
2006-02-10 00:00:00,0,,4.34,3.34,1.58,,2.26,0.96,1.74,,,2.56,1.46,1.36,1,0,2,3.34,2.17,,1
2006-02-10 01:00:00,0,,3.72,3.37,2.2,,2.04,0.22,1.72,,,2.52,1.4,1.37,0,0,2,3.17,2.06,,1
2006-02-10 02:00:00,0,,3.22,3.42,2.18,,1.79,0.78,1.59,2.32,,2.98,1.49,1.29,1,0,2,3.67,2.27,,1
2006-02-10 03:00:00,0,,3.39,3.72,2.37,32.89,1.8,0.66,1.61,2.36,,2.26,1.46,1.25,0,2,2,3.55,2.04,,1
2006-02-10 04:00:00,0,,3.23,3.74,2.39,8.57,1.98,1.55,1.8,2.57,,2.03,1.38,1.18,0,7,1,2.58,1.99,,1
2006-02-10 05:00:00,0,,2.96,3.52,2.23,6.19,2.07,1.24,1.85,2.87,,1.89,1.26,1.06,0,2,1,3.4,2.13,,1
2006-02-10 06:00:00,0,,3.27,3.2,2.4,5.27,1.89,1.55,1.59,2.94,,1.86,1.17,1.04,0,5,2,4.36,2.59,,1
2006-02-10 07:00:00,0,,4.42,2.99,2.87,5.36,1.89,2.6,2.29,2.92,,1.97,1.21,1.08,0,3,4,4.11,2.82,,1
2006-02-10 08:00:00,0,,5.04,3.24,3.4,6.19,2.54,3.56,1.92,3.24,,2.3,1.28,1.14,1,3,4,3.55,3.06,,1
2006-02-10 09:00:00,0,,4.65,3.47,,6.83,2.8,4.59,2.89,4.14,,3.09,1.65,1.4,1,4,4,3.75,2.94,,1
2006-02-10 10:00:00,0,,6.57,3.72,,7.24,2.75,2.53,3.1,3.95,,2.75,1.64,1.32,0,5,4,4.23,2.92,,2
2006-02-10 11:00:00,0,,6.13,3.97,4.48,7.75,2.75,,2.7,3.97,,2.73,1.35,1.1,1,2,3,4.92,2.99,,2
2006-02-10 12:00:00,0,,5.51,3.61,3.39,7.48,2.74,1.68,4.16,3.71,,2.51,1.2,1.08,1,1,2,4.44,2.72,,
2006-02-10 13:00:00,0.7,,4.64,3.62,3.11,7.76,2.82,0.76,4.91,3.96,,2.14,1.11,1.03,1,0,3,5.29,2.57,,
2006-02-10 14:00:00,0.7,,5.27,3.33,3.38,7.26,2.67,2.36,3.88,3.95,,2.39,1.1,1.02,1,0,2,6.47,2.51,,3
2006-02-10 15:00:00,1.6,,5.65,3.24,4.04,5.33,2.47,1.43,3.68,3.81,,2.47,1.09,0.93,1,0,2,6.13,2.45,,4
2006-02-10 16:00:00,1.7,,5.92,3.24,3.54,6.9,2.3,1.63,3.57,3.29,,2.53,1.1,0.95,1,0,2,6.89,2.59,,3
2006-02-10 17:00:00,1.8,,6.17,3.09,3.68,5.59,2.05,1.81,2.66,3.15,,2.54,1.03,0.87,3,0,2,12.09,2.43,,4
2006-02-10 18:00:00,1.5,,8.3,3.23,3.55,5.14,1.88,2.57,2.68,3.06,,2.15,0.95,0.91,5,1,3,7.62,2.48,,4
