Kod stacji,LdLodzWIOSARubinst,LdLodzWIOSAZachodn,LuZgoraWIOS_AUT,MzPlockPKN,MzPlockPKN1,MzPlockPKN2,MzPlockPKN3,MzPlockReja,MzRadomTochter,MzWarNiepodKom,MzWarszUrsynow,OpKkozle1a,OpZdze2a,SlZabrzZabr_sklod,WpWKP002,ZpSzczecin002
Wskaźnik,C6H6,C6H6,C6H6,C6H6,C6H6,C6H6,C6H6,C6H6,C6H6,C6H6,C6H6,C6H6,C6H6,C6H6,C6H6,C6H6
Czas uśredniania,1g,1g,1g,1g,1g,1g,1g,1g,1g,1g,1g,1g,1g,1g,1g,1g
2005-11-12 22:00:00,4.64,4.78,0,,4.86,3.26,5.06,3.45,,2.17,,0,1,4.24,3.56,0.8
2005-11-12 23:00:00,2.88,3.86,0,,5.23,2.64,4.44,3.71,,2.54,,0,1,4.03,2.74,0.3
2005-11-13 00:00:00,2.52,2.93,0,,5.43,2.08,4.07,3.81,,2.73,,0,1,2.99,2.6,0.3
2005-11-13 01:00:00,2.93,2.95,0,,6.11,1.87,4.07,3.66,,2.51,,0,0,1.94,2.18,0
2005-11-13 02:00:00,2.4,2.82,0,,5.99,1.93,3.74,2.83,,2.82,,0,0,1.33,1.92,0
2005-11-13 03:00:00,2.35,2.63,0,,4.59,1.84,3.45,2.41,,2.58,,0,0,1.42,1.9,0
2005-11-13 04:00:00,2.06,2.33,0,,5.53,1.76,3.51,2.37,,2.61,,0,0,1.69,1.93,0
2005-11-13 05:00:00,2.1,1.86,0,,5.91,1.93,3.89,2.59,,2.46,,0,1,1.51,1.97,0
2005-11-13 06:00:00,1.43,1.59,0,,5.61,2.26,3.8,2.52,,2.77,,0,1,1.66,0.91,0
2005-11-13 07:00:00,1.61,1.51,0,,4.16,2.13,3.68,2.46,,2.66,,0,1,2.01,0.53,0
2005-11-13 08:00:00,1.36,1.62,0,,3.49,1.83,3.14,2.17,,2.89,,0,1,3.39,0.97,0
2005-11-13 09:00:00,1.64,1.68,0,,3.13,1.51,3.1,2.12,,3.54,,0,1,4.39,1.36,0
2005-11-13 10:00:00,2.59,2.11,0,,3.68,1.7,4.3,2.48,,3.17,,0,0,5.16,2.19,0
2005-11-13 11:00:00,2.03,2.57,0,,3.01,1.8,4.3,2.75,,3.72,,0,0,4.47,3.32,0.3
2005-11-13 12:00:00,3.62,2.88,0,,3.06,2.09,2.55,2.49,,3.74,,0,0,2.99,2.11,0
2005-11-13 13:00:00,2.56,3.38,0,,2.91,1.8,2.7,2.41,,4.38,,0,1,3.38,1.96,0
2005-11-13 14:00:00,2.28,3.55,0,,2.47,1.29,2.05,1.75,,4.2,,0,1,3.14,2.55,0.1
2005-11-13 15:00:00,2.49,3.53,0,,2.49,1.19,2.07,1.89,,4.13,,0,0,3.07,1.6,0.5
2005-11-13 16:00:00,2.71,4.1,0,,2.81,1.29,2.16,1.96,,3.45,,0,0,3.39,1.48,0.3
2005-11-13 17:00:00,2.44,4.25,0,,2.84,1.27,2.74,2.36,,,,0,1,5.15,1.31,2.1
2005-11-13 18:00:00,2.44,4.88,0,,3.27,1.32,2.91,2.35,,,,1,2,5.19,1.4,2.1
2005-11-13 19:00:00,2.51,5.81,0,,3.59,1.53,2.7,2.36,,3.2,,1,1,5.31,1.64,3
2005-11-13 20:00:00,2.42,4.45,0.2,,2.96,1.62,2.93,2.49,,2.84,,1,1,2.3,1.62,1.9
2005-11-13 21:00:00,2.28,3.85,0.1,,2.63,1.72,2.5,2.39,,2.76,,2,1,2.29,1.73,2.1
2005-11-13 22:00:00,2.46,3.61,0,,3.11,1.78,2.87,1.95,,2.3,,1,1,2.23,1.27,2.2
2005-11-13 23:00:00,2.05,3.33,0,,3.26,1.68,3.05,2.42,,2.4,,0,1,3.01,1.2,2
2005-11-14 00:00:00,1.66,2.43,0,,3.14,1.63,2.83,2.07,,2.15,,0,0,2.86,1.16,2.2
2005-11-14 01:00:00,1.75,2.1,0,,3.14,1.66,2.72,2.14,,1.79,,0,0,1.27,1.25,0.9
2005-11-14 02:00:00,1.42,1.73,0,,2.95,1.63,2.76,1.98,,1.76,,0,0,1.1,1.08,0.3
2005-11-14 03:00:00,1.43,1.65,0,,3.68,1.54,2.55,1.67,,1.48,,0,0,1.08,0.83,0
2005-11-14 04:00:00,1.33,1.65,0,,6.58,1.19,1.87,1.38,,1.5,,0,0,1.08,1.11,0
2005-11-14 05:00:00,1.46,1.74,0,,1.93,1,1.63,1.28,,1.33,,0,0,1.1,1.14,0
2005-11-14 06:00:00,1.54,1.94,0,,1.8,1.01,1.7,1.46,,1.31,,0,0,1.03,1.12,0
2005-11-14 07:00:00,1.73,2.29,0,,2.05,1.03,1.96,1.58,,2.02,,0,1,1.08,1.3,0
2005-11-14 08:00:00,2.03,2.2,0,,2.56,1.18,2.34,1.78,,2.69,,1,1,1.31,1.5,0
2005-11-14 09:00:00,2.08,,0,,2.92,1.38,2.59,1.91,,3.54,,0,1,1.34,0.98,0
2005-11-14 10:00:00,1.97,3.91,0,,3.17,1.52,2.73,,,4.25,,0,1,1.31,0.75,0
2005-11-14 11:00:00,2.11,3.23,0,,3.18,1.63,2.91,,,3.13,,0,0,1.39,0.03,0
2005-11-14 12:00:00,2.41,2.67,0,,3.14,1.73,2.68,2.14,,3.38,,0,0,1.73,0,0
2005-11-14 13:00:00,1.91,2.54,0,,3.62,1.88,2.63,2.1,,2.77,,0,0,1.85,0,0
2005-11-14 14:00:00,1.97,2.21,0,,5.58,1.79,2.55,2.05,,2.95,,1,0,2.08,0,0
2005-11-14 15:00:00,1.76,2.52,0,,4.21,1.78,2.89,2.45,,4.14,,1,1,2.32,0,0
2005-11-14 16:00:00,1.91,2.42,0,,3.42,1.73,2.91,2.78,,3.31,,1,1,2.75,0.21,0
2005-11-14 17:00:00,2.78,3.27,0,,3.48,1.63,2.99,2.71,,4.45,,1,1,3.14,1.16,0.3
2005-11-14 18:00:00,,4.14,0,,2.76,1.58,2.72,2.62,,5.68,,1,1,3.57,1.51,0
2005-11-14 19:00:00,4.75,5.01,0,,2.74,1.58,2.63,2.21,,3.74,,2,1,3.05,1.64,0
2005-11-14 20:00:00,4.6,5.58,0,,3.12,1.38,2.58,2.15,,3.75,,1,1,3.01,0.56,0
2005-11-14 21:00:00,4.84,5.66,0,,2.46,1.14,2.5,2.2,,4,,1,1,3.97,0,0
2005-11-14 22:00:00,2.69,4.05,0,,2.3,1.19,2.22,1.77,,3.53,,1,1,5.37,0.24,0
2005-11-14 23:00:00,2.29,3.3,0,,2.39,1.38,2.3,1.68,,3.19,,1,0,7.67,0,0
2005-11-15 00:00:00,2.17,2.75,0,,2.4,1.43,2.37,1.6,,2.32,,1,0,5.86,0,0
2005-11-15 01:00:00,2.19,2.6,0,,2.84,1.56,2.51,1.65,,1.61,,1,0,4.65,0,0
2005-11-15 02:00:00,1.98,2.56,0,,2.65,1.57,2.55,1.64,,1.43,,1,0,4.79,0,0
2005-11-15 03:00:00,1.96,2.57,0,,2.6,1.53,2.39,1.6,,1.42,,1,0,3.89,0,0
2005-11-15 04:00:00,2.08,4.91,0,,2.63,1.49,2.44,1.63,,1.41,,1,0,3.33,0,0
2005-11-15 05:00:00,1.89,5.38,0,,2.74,1.43,2.53,1.66,,1.2,,1,0,2.34,0,0
2005-11-15 06:00:00,1.66,2.31,0,,2.8,1.47,2.54,1.72,,1.19,,1,0,1.77,0,0
2005-11-15 07:00:00,1.78,1.78,0,,2.97,1.49,2.78,1.99,,1.56,,1,0,1.84,0,0
2005-11-15 08:00:00,2.27,1.88,0,,2.99,1.53,2.84,2.07,,2.68,,1,1,1.95,0,0
2005-11-15 09:00:00,2.29,2.46,0,,3.01,1.49,2.55,2.03,,4.42,,1,1,2.03,0,0
2005-11-15 10:00:00,2.26,2.52,0,,2.82,,2.49,2.22,,3.86,,1,1,2.05,0,0
2005-11-15 11:00:00,2.23,2.64,0,,2.66,1.46,2.6,1.83,,3.4,,1,1,2.04,0,0
2005-11-15 12:00:00,2.17,2.44,0,,2.52,1.33,2.27,,,2.77,,1,0,2.01,0,0
2005-11-15 13:00:00,1.98,2.2,0,,2.6,1.29,2.17,,,2.92,,1,0,2.03,0,0
2005-11-15 14:00:00,2.15,1.99,0,,2.19,1.13,1.98,,,2.69,,1,0,2,0,0
2005-11-15 15:00:00,2.15,2.08,0,,2.47,1.13,1.95,,,2.69,,1,1,2.04,0,0
2005-11-15 16:00:00,2.37,2.41,0,,2.75,1.18,2.14,,,,,1,1,2.1,0,0
2005-11-15 17:00:00,2.68,3.05,0,,2.81,1.25,2.61,,,4.67,,1,1,2.35,0,0.1
2005-11-15 18:00:00,3.4,3.61,0,,2.72,1.36,2.63,,,3.94,,1,1,2.3,0,0.4
2005-11-15 19:00:00,2.99,3.79,0,,3.93,1.3,2.32,,,4.27,,1,1,2.06,0,0.5
2005-11-15 20:00:00,2.94,4.07,0,,7.19,1.16,2.22,,,3.26,,1,1,1.97,0,0
2005-11-15 21:00:00,2.99,4.28,0,,4.85,1.37,3.26,,,2.82,,1,1,1.72,0.32,0
2005-11-15 22:00:00,2.48,3.35,0,,3.15,1.35,2.74,,,2.72,,1,1,1.73,0.57,0
2005-11-15 23:00:00,2.1,2.77,0,,3.98,1.29,2.41,,,2.5,,1,1,1.5,0,0
2005-11-16 00:00:00,1.81,2.21,0,,4,1.17,2.29,,,1.9,,1,1,1.43,0.5,0
2005-11-16 01:00:00,1.63,1.95,0,,5.77,1.1,1.98,,,1.82,,1,1,1.44,0,0
2005-11-16 02:00:00,1.61,1.79,0,,6.05,1.09,1.73,,,1.42,,1,1,1.46,0,0
2005-11-16 03:00:00,1.45,1.6,0,,5.91,1.05,1.64,,,1.27,,1,0,1.36,0,0
2005-11-16 04:00:00,1.41,1.57,0,,6.37,1.01,1.58,,,1.29,,1,0,1.41,0,0
2005-11-16 05:00:00,1.34,1.64,0,,4.54,,,,,1.26,,0,0,1.34,0,0
2005-11-16 06:00:00,1.35,1.95,0,,3.65,,,,,1.3,,0,0,1.44,0,0
2005-11-16 07:00:00,1.35,,0,,5.3,,,,,2.39,,1,0,1.58,0,0
2005-11-16 08:00:00,1.58,,0,,5.44,,1.34,,,2.41,,1,0,1.79,0,0
2005-11-16 09:00:00,2.15,2.92,0,,8.98,0.34,1.26,,,3.5,,1,2,2.18,0,0
2005-11-16 10:00:00,1.7,2.31,0,,4.6,0.56,1.09,,,2.93,,1,3,2.63,0,0
2005-11-16 11:00:00,1.67,2.12,0,,1.3,0.62,1.21,,,1.94,,1,2,2.35,0,0
2005-11-16 12:00:00,3.53,2.44,0,,1.8,0.38,0.87,,,2.27,,1,1,2.33,0,0
2005-11-16 13:00:00,2.42,3.02,0,,2.31,0.25,0.96,,,2.1,,1,1,2.29,,0
2005-11-16 14:00:00,2.9,3.02,0,,3.23,,0.94,,,2.23,,1,1,2.13,0,0
2005-11-16 15:00:00,1.79,3.39,0,,1.63,0.76,1.17,2.02,,2.84,,1,1,3.1,0,0
2005-11-16 16:00:00,,3.9,0,,2.69,1.14,2.83,3.03,,3.21,,1,1,3.29,0,0
2005-11-16 17:00:00,,3.88,0,,2.63,1.74,2.43,3.4,,3.67,,1,1,3.28,0,0.3
2005-11-16 18:00:00,3.52,5.05,0,,2.72,1.62,2.85,3.65,,3.47,,1,1,2.97,0.24,1
2005-11-16 19:00:00,3.68,6.2,0,,3.49,1.51,2.53,3.9,,3.56,,1,1,2.86,0.46,2
2005-11-16 20:00:00,3.86,7.02,0,,4.68,1.33,1.25,2.12,,3.19,,1,1,3.65,2.24,1.6
2005-11-16 21:00:00,2.42,4.56,0,,2.17,1.24,1.67,2.39,,3.32,,1,1,2.73,2.64,1.2
2005-11-16 22:00:00,2.26,3.66,0,,4.78,1.38,1.78,2.98,,3.56,,2,1,1.96,0.06,1.1
2005-11-16 23:00:00,1.98,2.61,0.1,,2.7,1.64,2.68,2.12,,3.03,,2,1,1.62,0,0.6
2005-11-17 00:00:00,1.7,1.9,0,,2.12,1.69,2,1.79,,2.2,,2,1,1.4,0,0
2005-11-17 01:00:00,1.36,1.4,0.1,,1.93,1.36,2.02,1.74,,1.74,,1,1,1.29,0,0
2005-11-17 02:00:00,1.1,1.35,0,,1.38,1.36,9.47,3.89,,1.43,,0,0,0.95,0,0
2005-11-17 03:00:00,0.83,0.98,0,,1.25,1.25,1.24,2.83,,1.39,,1,0,0.84,0,0
2005-11-17 04:00:00,0.75,0.81,0,,0.99,1.24,0.85,0.84,,1.04,,0,0,1.26,0,0
2005-11-17 05:00:00,0.63,0.73,0,,0.84,1.26,0.69,0.71,,0.7,,0,0,1.5,0,0
2005-11-17 06:00:00,0.7,0.81,0,,0.98,1.27,0.83,0.73,,0.63,,0,0,0.66,0,0
2005-11-17 07:00:00,0.99,0.98,0,,1.72,1.29,1.78,1.01,,5.06,,0,0,0.5,0,0
2005-11-17 08:00:00,1.11,1.23,0,,3.45,1.28,1.1,1.17,,2.83,,1,0,0.51,0,0
2005-11-17 09:00:00,1.52,1.65,0,,4.05,1.32,0.85,1.18,,3.29,,0,0,0.52,0,0
2005-11-17 10:00:00,1.28,1.18,0,,3.89,1.35,0.63,1.12,,1.54,,0,0,0.53,0,0
2005-11-17 11:00:00,1.03,1.17,0,,2.66,1.36,0.85,1.26,,1.52,,0,0,0.54,0,0
2005-11-17 12:00:00,0.82,1.96,0,,3.35,1.36,0.78,1.29,,1.3,,0,0,0.64,0,0
2005-11-17 13:00:00,1.19,1.96,0,,3.49,1.35,0.68,1.17,,1.45,,0,0,0.9,0,0
2005-11-17 14:00:00,1.24,1.86,0,,3.82,1.34,0.75,0.99,,,,0,0,0.95,0,0
2005-11-17 15:00:00,1.43,1.57,0,,2.78,1.34,0.98,1.03,,,,0,0,0.65,0,0
2005-11-17 16:00:00,1.41,1.66,0,,4.11,1.33,0.81,1.39,,1.54,,0,0,1.64,0,0
2005-11-17 17:00:00,1.92,2.55,0,,3.2,1.31,0.87,1.37,,1.8,,1,0,1.71,0,0.2
2005-11-17 18:00:00,2.19,2.5,0,,5.86,1.31,1.05,1.56,,2.11,,1,0,2.96,0,0.6
2005-11-17 19:00:00,1.76,2.71,0,,6.98,0.66,1.14,1.47,,2.5,,2,1,4.13,0,1.3
2005-11-17 20:00:00,1.39,2.35,0,,4.82,0.3,1.16,1.45,,1.53,,2,3,7.08,0,1.1
2005-11-17 21:00:00,1.58,2.41,0,,6.48,0.33,1.1,1.22,,1.32,,1,2,3.15,0,0
2005-11-17 22:00:00,1.48,2.04,0,,4.93,0.34,1.13,1.43,,1.2,,2,3,4.86,0,0
2005-11-17 23:00:00,1.57,1.96,0,,6.62,0.28,1.16,1.23,,0.93,,10,4,5.95,0,0
2005-11-18 00:00:00,1.25,1.56,0,,5.7,0.28,1.08,1.25,,0.86,,15,3,6.47,0,0
2005-11-18 01:00:00,1.27,1.46,0,,4.96,0.26,1.09,1.11,,0.77,,21,7,8.92,0,0
2005-11-18 02:00:00,1.33,1.52,0,,5.28,0.26,1.09,1.06,,0.82,,18,5,6.21,0,0
2005-11-18 03:00:00,1.14,1.39,0,,3.9,0.26,0.95,0.99,,0.78,,16,4,5.65,0,0
2005-11-18 04:00:00,1,1.14,0,,3.99,0.26,0.9,0.83,,0.6,,12,2,5.37,0,0
2005-11-18 05:00:00,1.09,1.12,0,,4.13,0.26,0.74,0.73,,0.48,,4,2,3.78,0,0
2005-11-18 06:00:00,0.94,,0,,4.11,0.26,0.79,0.79,,0.55,,4,1,7.09,0,0
2005-11-18 07:00:00,0.94,,0,,3.76,0.26,0.74,,,0.92,,3,1,5.39,0,0
2005-11-18 08:00:00,0.83,1.11,0,,2.94,0.26,0.78,,,1.65,,2,0,2.8,0,
2005-11-18 09:00:00,0.73,1.69,0,,3.91,0.4,1.19,,,1.84,,0,0,2.79,0,0
2005-11-18 10:00:00,0.99,1.83,0,,4.7,1.04,1.1,,,2.7,,0,0,1.11,0,0.3
2005-11-18 11:00:00,1.19,1.42,0,,3.61,0.43,0.94,0.97,,1.12,,0,1,1.54,0,0
2005-11-18 12:00:00,1.05,1.44,0,,2.37,0.56,0.91,0.98,,2.16,,1,0,1.1,0,0
2005-11-18 13:00:00,0.85,1.99,0,,2.63,0.25,0.92,1.07,,1.94,,1,0,1.71,0,0
2005-11-18 14:00:00,0.91,1.76,0,,3.55,0.25,0.82,1.08,,2.28,,1,0,0.88,0,0
2005-11-18 15:00:00,,2.91,0,,3.31,0.25,0.87,1.32,,1.87,,1,0,0.77,0,0
2005-11-18 16:00:00,,2.31,0.1,,1.68,0.33,1.1,1.38,,1.29,,1,0,1.17,0,0
2005-11-18 17:00:00,1.61,2.19,0,,1.36,0.31,1.36,1.82,,2.19,,2,1,1.35,0,0.1
2005-11-18 18:00:00,1.66,3.6,0,,4.57,1.02,1.23,1.89,,1.72,,4,2,2.23,0,1.8
2005-11-18 19:00:00,1.79,4.69,0,,8.93,0.25,1.2,2.39,,3.03,,6,3,4.09,0,1.3
2005-11-18 20:00:00,2.15,4.18,0,,5.07,0.67,1.66,2.22,,3.45,,5,3,2.43,0,0.7
2005-11-18 21:00:00,2.27,4.24,0,,2.42,0.72,1.77,3.11,,3.94,,5,5,3.49,0,0
2005-11-18 22:00:00,2.42,3.83,0,,3.07,0.97,2.08,2.78,,2.91,,5,5,9,0,0
2005-11-18 23:00:00,1.97,2.68,0,,5.21,0.96,1.81,2.38,,2.31,,3,5,9.38,0,0.3
2005-11-19 00:00:00,1.79,2.48,0,,5.34,0.89,1.72,2.06,,2.14,,3,3,9.17,0,0
2005-11-19 01:00:00,1.6,2.11,0,,2.22,1.08,2.09,1.9,,1.6,,2,2,5.66,0,0
2005-11-19 02:00:00,1.63,1.73,0,,2.09,0.54,1.73,1.76,,1.12,,1,0,3.52,0,0
2005-11-19 03:00:00,1.4,1.54,0,,4.09,0.25,1.18,1.24,,1.12,,0,0,3.62,0,0
2005-11-19 04:00:00,1.22,1.36,0,,1.54,0.4,1.09,1.04,,1.03,,0,0,3.16,0,0
2005-11-19 05:00:00,0.89,1.18,0,,1.4,0.25,0.97,1.07,,0.86,,0,0,0.82,0,0
2005-11-19 06:00:00,0.84,0.95,0,,1.21,0.25,0.96,0.97,,0.95,,0,0,0.69,0,0
2005-11-19 07:00:00,0.83,0.93,0,,1.21,0.25,1.14,1.11,,0.79,,0,0,0.63,0,0
2005-11-19 08:00:00,0.81,0.94,0,,1.32,0.25,1.44,1.16,,0.99,,0,0,0.77,0,
2005-11-19 09:00:00,1.11,1.34,0,,1.54,0.52,1.04,1.19,,1.05,,0,0,1.11,0,0
2005-11-19 10:00:00,1.82,2.14,0,,3.33,1.43,1.19,1.49,,2.01,,1,0,1.17,0,0.1
2005-11-19 11:00:00,1.89,1.99,0,,2.37,2.24,2.59,2.1,,1.99,,1,0,1.4,0,1.1
2005-11-19 12:00:00,1.98,2.11,0,,4.03,0.69,1.98,1.81,,2.26,,1,0,1.11,0,0.6
2005-11-19 13:00:00,1.77,2.16,0,,2.65,0.74,1.18,1.53,,,,1,0,1.37,0,0
2005-11-19 14:00:00,1.7,2.52,0,,6.88,0.61,1.27,1.44,,,,1,0,1.41,0,0
2005-11-19 15:00:00,2.09,2.4,0,,8.52,0.46,1.19,1.73,,2.75,,1,0,1.99,0,0
2005-11-19 16:00:00,2.11,2.28,0,,3.74,0.71,2.78,1.91,,2.62,,1,0,2.78,0,0
2005-11-19 17:00:00,2.24,3.56,0,,3.48,0.69,1.84,2.44,,2.2,,1,2,1.81,0,0.3
2005-11-19 18:00:00,3.5,5.3,0,,10.91,0.95,2.09,3.64,,2.18,,2,1,1.82,0,1.3
2005-11-19 19:00:00,3.15,5.44,0,,5.97,0.91,2.24,2.58,,2.21,,2,1,1.71,0,1.2
2005-11-19 20:00:00,2.73,5.26,0,,4.19,1.5,2.41,3.51,,2.12,,1,1,2.49,0,0.3
2005-11-19 21:00:00,2.55,4.24,0,,16.83,1.08,3.23,3.01,,2.55,,1,1,2.89,0,0.7
2005-11-19 22:00:00,2.05,3.08,0,,6.65,1.34,3.7,3.5,,2.61,,1,1,2.44,0,0.3
2005-11-19 23:00:00,2.04,2.37,0,,3.05,1.21,2.47,2.74,,2.67,,1,1,1.49,0,0
2005-11-20 00:00:00,2.04,2.18,0,,3.59,1.39,3.05,3.07,,2.05,,1,0,1.31,0,0
2005-11-20 01:00:00,1.91,1.84,0,,3.91,1.37,3.22,2.64,,2.47,,1,0,4.83,0,0
2005-11-20 02:00:00,1.58,1.8,0,,5.03,1.25,2.84,2.19,,2.35,,1,0,3.08,0,0
2005-11-20 03:00:00,1.13,1.44,0,,6,1.03,1.63,1.57,,1.81,,0,0,2.25,0,0
2005-11-20 04:00:00,1.06,1.13,0,,4.64,1,1.64,1.37,,1.73,,0,0,0.69,0,0
2005-11-20 05:00:00,0.99,,0,,3.45,0.47,1.4,1.25,,1.53,,0,0,0.62,,0
2005-11-20 06:00:00,1.01,,0,,3.37,0.25,1.07,,,1.1,,0,0,0.62,0,0
2005-11-20 07:00:00,0.98,1.05,0,,3.49,0.25,1.03,,,0.75,,0,0,0.58,0,0
2005-11-20 08:00:00,0.72,1.07,0,,2.86,0.25,0.89,,,0.73,,0,0,0.68,0,0
2005-11-20 09:00:00,0.77,1.33,0,,1.81,0.25,0.88,1.01,,1.11,,1,0,2.71,0,0
2005-11-20 10:00:00,1.23,2.06,0,,1.63,0.25,0.98,1.33,,1.36,,1,0,3.74,0,0
2005-11-20 11:00:00,1.5,2.95,0,,1.29,0.25,1.11,2.08,,1.44,,1,0,2.4,0,0
2005-11-20 12:00:00,2.05,3.5,0,,1.56,0.76,1.28,2.11,,1.24,,1,0,3.2,0,0
2005-11-20 13:00:00,1.62,3.69,0.1,,1.92,0.25,1.01,2.29,,1.36,,1,0,3.17,0,0.3
2005-11-20 14:00:00,,4.29,0,,1.17,0.52,1.01,1.78,,1.4,,1,0,2.4,0,0.6
2005-11-20 15:00:00,,3.49,0,,1.44,0.25,1.15,2.2,,1.9,,1,0,1.99,0,2.3
2005-11-20 16:00:00,2.25,3.27,0,,2.46,0.54,1.13,2.01,,1.93,,1,1,3.79,0.24,0.4
2005-11-20 17:00:00,2.17,3.66,0.1,,1.73,0.63,1.38,2.2,,2.45,,2,1,7.69,1.64,0
2005-11-20 18:00:00,1.74,3.58,0,,1.7,0.54,1.64,3.22,,3.21,,2,1,6.42,1.77,0
2005-11-20 19:00:00,1.62,3.6,0,,1.7,0.76,1.55,3.04,,2.97,,3,4,7.99,1.42,0
2005-11-20 20:00:00,1.98,3.45,0,,4.89,0.93,1.87,2.54,,2.78,,2,8,6.48,0.76,0
2005-11-20 21:00:00,2.85,3.9,0,,2.13,1.27,1.91,2.93,,2.98,,2,4,7.53,0,0
2005-11-20 22:00:00,2.77,4.1,0,,1.88,1.25,2,3.08,,2.18,,3,5,7.25,0,0
2005-11-20 23:00:00,1.7,2.92,0,,2.09,1.23,2.37,3.26,,2.21,,2,4,6.82,0,0
2005-11-21 00:00:00,1.84,2.47,0,,3.48,1.05,2.57,2.9,,1.9,,2,3,8.14,0,0
2005-11-21 01:00:00,2.2,2.43,0,,4.99,1.06,2.19,2.36,,1.15,,2,2,5.54,0,0
2005-11-21 02:00:00,2.48,2.38,0,,2.34,1.24,2.29,2.29,,1.12,,2,2,4.02,0,0
2005-11-21 03:00:00,2.39,2.62,0,,2.49,1.3,2.44,1.95,,0.98,,3,1,2.56,0,0
2005-11-21 04:00:00,1.91,2.26,0,,2.68,1.16,2,1.71,,0.89,,3,1,2.72,0,0
2005-11-21 05:00:00,1.29,1.64,0,,2.23,1.1,2.07,1.85,,0.96,,2,1,2.78,0,0
2005-11-21 06:00:00,1.32,1.67,0,,2.38,0.88,2.51,1.91,,0.93,,1,0,2.12,0,0
2005-11-21 07:00:00,1.4,1.82,0,,2.28,1.02,2.26,2.53,,1.63,,0,0,1.93,0,0
2005-11-21 08:00:00,1.66,2.26,0,,2.28,1.35,2.12,2.74,,3.28,,1,0,2.05,0,0
2005-11-21 09:00:00,1.87,3.11,0,,2.34,0.84,3.44,2.63,,3.03,,1,1,2.41,0,0.1
2005-11-21 10:00:00,3.17,3.36,0,,2.03,1.18,,2.64,,2.7,,1,1,2.44,0,0.2
2005-11-21 11:00:00,2.98,3.27,0,,2.38,,,2.28,,2.1,,1,1,2.98,0,0
2005-11-21 12:00:00,3.24,3.68,0,,2.18,1.12,,2.29,,,,0,1,1.78,0,0
2005-11-21 13:00:00,3.33,2.8,0,,2.31,1.07,,2.19,,,,1,0,2.11,0,0
2005-11-21 14:00:00,2.39,2.73,0,,1.92,0.99,,2.39,,1.64,,1,0,2.23,0,0
2005-11-21 15:00:00,2.79,3.59,0,,2.47,0.69,,1.59,,2.26,,3,0,2.48,0,0
2005-11-21 16:00:00,2.88,6.59,0,,2.68,0.49,,1.62,,2.72,,6,1,2.34,0,0
2005-11-21 17:00:00,2.96,4.04,0,,2.56,0.75,,1.7,,4.16,,6,1,3.31,0,0
2005-11-21 18:00:00,3.66,4.02,0,,2.85,0.56,,1.69,,3.1,,2,1,2.86,0,0
2005-11-21 19:00:00,2.73,3.12,0,,2.23,0.73,,1.35,,2.16,,2,1,2.9,0,0.3
2005-11-21 20:00:00,2.21,3.21,0,,1.62,0.59,,1.39,,2.29,,1,1,1.82,0,0.2
2005-11-21 21:00:00,2.45,2.45,0,,1.45,0.92,,1.51,,1.91,,1,1,1.54,0,0
2005-11-21 22:00:00,1.79,3.39,0,,1.58,0.67,,2.23,,1.91,,1,1,1.38,0,1.1
2005-11-21 23:00:00,1.49,2.56,0,,1.19,0.25,,1.22,,1.37,,1,0,1.33,0,1.9
2005-11-22 00:00:00,1.35,1.87,0,,1.39,0.38,,1.22,,1.28,,2,0,1.31,0,0
2005-11-22 01:00:00,1.15,1.38,0,,1.19,0.25,,2.86,,0.94,,2,0,1.25,0,0
2005-11-22 02:00:00,0.87,1.05,0,,1.26,0.25,,2.55,,0.9,,0,0,1.07,0,0
2005-11-22 03:00:00,0.8,0.91,0,,1.18,0.25,,1.02,,0.73,,0,0,1.04,0,0
2005-11-22 04:00:00,0.82,,0,,1.28,0.25,,1.06,,0.54,,0,0,0.93,0,0
2005-11-22 05:00:00,0.8,0.93,0,,1.05,0.25,,,,0.58,,1,0,0.92,0,0
2005-11-22 06:00:00,0.82,0.81,0,,1.03,0.25,,,,0.54,,1,0,0.95,0,0
2005-11-22 07:00:00,0.97,1.06,0,,0.97,0.25,,1.15,,0.56,,2,0,1.07,0,0
2005-11-22 08:00:00,1.07,1.21,0,,1.02,0.33,,1.36,,,,2,0,1.53,0,0
2005-11-22 09:00:00,1.16,1.46,0,,1.42,0.51,,1.12,,,,1,0,1.65,0,0
2005-11-22 10:00:00,1.8,1.95,0,,2.37,0.54,,1.46,,1.78,,1,0,1.72,0,0
2005-11-22 11:00:00,1.79,2.14,0,,2.14,0.25,,1.39,,1.63,,4,1,1.64,0,0.3
2005-11-22 12:00:00,1.71,1.87,0,,1.57,0.49,,1.49,,1.44,,2,1,1.45,0,
2005-11-22 13:00:00,,2.58,0,,1.46,0.56,,1.64,,1.32,,2,0,1.32,0,
2005-11-22 14:00:00,1.81,2.56,0,,1.95,0.62,,1.61,,1.5,,2,0,1.42,0,
2005-11-22 15:00:00,1.86,2.41,0,,2.18,0.92,6.89,1.93,,2.03,,1,0,1.47,0,
2005-11-22 16:00:00,2.81,2.29,0,,1.77,1.09,2.64,2.07,,2.44,,2,0,2.17,0,
2005-11-22 17:00:00,2.94,2.54,0,,2.09,1.03,2.34,2.43,,2.6,,3,1,2.76,0,
2005-11-22 18:00:00,2.57,2.78,0,,2.59,1.12,3.54,2.4,,2.63,,4,1,2.88,0,
