Kod stacji,DsJelGorOgin,DsLegAlRzecz,DsWalbrzWyso,DsWrocWybCon,DsZgorBohGet,KpBydPlPozna,KpCiechTezni,KpZielBoryTu,LbLubObywate,LbZamoHrubie,LdLodzGdansk,LdLodzZachod,LuGorzKosGdy,LuZielKrotka,MpKrakBulwar,MpNoSaczNadb,MzPlocKroJad,MzPlocMiReja,MzRadTochter,MzSiedKonars,MzWarAlNiepo,MzWarWokalna,OpKKozBSmial,OpZdziePiast,PkMielSolski,PkPrzemGrunw,PkRzeszRejta,PmGdaKacze02,PmSlupKniazi,PmStaGdaLubi,SkKielJagiel,SlCzerKopaln,SlCzestoBacz,SlDabro1000L,SlRybniBorki,WmElbBazynsk,WmOlsPuszkin,WpPoznDabrow,ZpSzczPils02
Wskaźnik,C6H6,C6H6,C6H6,C6H6,C6H6,C6H6,C6H6,C6H6,C6H6,C6H6,C6H6,C6H6,C6H6,C6H6,C6H6,C6H6,C6H6,C6H6,C6H6,C6H6,C6H6,C6H6,C6H6,C6H6,C6H6,C6H6,C6H6,C6H6,C6H6,C6H6,C6H6,C6H6,C6H6,C6H6,C6H6,C6H6,C6H6,C6H6,C6H6
Czas uśredniania,1g,1g,1g,1g,1g,1g,1g,1g,1g,1g,1g,1g,1g,1g,1g,1g,1g,1g,1g,1g,1g,1g,1g,1g,1g,1g,1g,1g,1g,1g,1g,1g,1g,1g,1g,1g,1g,1g,1g
2015-08-26 00:00:28.430000,1.66476,1.65098,,1.71967,0.83494,0.77,0.19,0.122434,0.25,0.06,0.85,1.08,0.41607,0.15116,2.16379,1.99413,0.3885,0.35,0.49,,0.911,0.14,1.68635,7.29812,0.74532,0.07276,0.15013,0.40639,1.23467,,0.18,1.40108,0.70328,1.05836,2.67831,0.334396,0.065,0.34808,0.26315
2015-08-26 01:00:28.435000,1.72615,1.78125,,1.67745,0.5196,0.24,0.16,0,0.3,0.06,0.87,1.17,0.43835,0.14855,1.15781,1.57248,0.3465,0.43,0.39,,0.628,0.341,4.47092,3.56007,0.79205,0.0577,0.14339,0.33453,0.94991,,0.25,1.23081,0.67214,1.12148,4.2143,0.324835,0.065,0.24566,0.2556
2015-08-26 02:00:28.440000,1.75297,2.12329,,1.54489,0.56016,0.28,0.14,0,0.25,0.07,0.85,1.15,0.13132,0.05739,1.90739,1.76234,0.3675,0.41,0.42,,0.634,0.291,2.38527,6.02162,0.92463,0.05663,0.12772,0.17875,0.94671,,0.31,1.27084,0.76108,1.19329,3.32607,0.344644,0.062378,0.20843,0.24723
2015-08-26 03:00:28.445000,1.62091,2.52298,,1.62773,0.46035,0.18,0.14,0,0.25,0.06,0.84,1.08,0.07856,0.12081,1.45379,1.52865,0.378,0.43,0.51,,0.733,0.307,3.03058,4.97776,0.86921,0.05267,0.15285,0.17621,0.9209,,0.32,1.28948,0.76831,1.19797,2.11391,0.242262,0.059448,0.20293,0.27827
2015-08-26 04:00:28.450000,1.62234,2.4495,,2.26906,0.57279,0.29,0.14,0.095231,0.3,0.06,0.88,1.18,0.1325,0.10793,1.21338,1.55184,0.357,0.4,0.5,,0.795,0.399,4.18965,3.73951,0.98795,0.05858,0.17862,0.17455,1.15237,,0.29,1.37692,0.68451,1.22755,2.55545,0.267697,0.065,0.2319,0.24325
2015-08-26 05:00:28.455000,1.71824,2.20195,,2.57314,0.70449,0.18,0.15,0.125908,0.36,0.06,0.96,1.21,0.07252,0.1158,2.29975,1.89968,0.378,0.42,0.56,,0.645,0.477,3.85955,3.91832,1.0107,0.0544,0.15478,0.13863,0.82658,,0.35,1.29334,0.67791,1.14243,3.09894,0.228959,0.065,0.23954,0.2632
2015-08-26 06:00:28.460000,1.46193,3.1693,,3.89271,0.76009,0.72,0.18,0.1466,0.52,0.07,1.11,1.79,0.1223,0.16153,2.35532,1.98929,0.4305,0.49,0.59,,1.29,0.574,3.81415,3.26431,1.15712,0.06511,0.20868,0.1755,0.88683,,0.39,1.53897,0.86651,0.86256,3.22257,0.289479,0.071319,0.29753,0.27271
2015-08-26 07:00:28.465000,1.52192,2.65694,,4.03888,0.89925,0.81,0.21,0,0.82,0.1,1.19,1.84,0.37043,0.20797,1.99097,1.80989,0.4725,0.69,0.78,,2.031,0.65,4.81445,3.11125,1.72544,0.10875,0.31142,0.28556,1.33424,,0.7,1.64415,1.25214,1.16548,3.5191,0.445966,0.086306,0.37893,0.33067
2015-08-26 08:00:28.470000,1.32065,1.90401,,4.02744,0.57891,0.5,0.16,0,0.73,0.1,1.13,2.07,0.67186,0.2636,1.62,1.47093,0.42,0.66,5.46,,1.838,0.75,12.4408,4.26066,1.73383,0.19916,0.34063,0.32581,1.40959,,0.82,3.13766,1.35994,1.39099,3.85954,0.326594,0.08599,0.37648,0.4097
2015-08-26 09:00:28.475000,1.02217,1.78142,,3.13196,0.42717,0.43,0.12,0,0.63,0.11,0.75,1.44,0.66978,0.17639,1.12,1.06555,0.357,0.52,0.67,,2.491,0.879,1.04387,5.41011,1.60285,0.11128,0.24467,0.31693,1.17944,,0.4,2.66738,1.04205,1.53706,5.93286,0.239105,0.065,0.25355,0.39978
2015-08-26 10:00:28.480000,0.65309,0.81244,,1.3408,0.42005,0.35,0.1,0,0.43,0.1,0.53,0.89,0.61919,0.17373,1.16946,1.02923,0.315,0.42,0.33,,3.077,0.894,0.31261,0.94399,1.27528,0.10888,0.23396,0.23429,1.12113,,0.4,3.12692,0.61563,1.46155,3.55912,0.210965,0.069333,0.19904,0.43358
2015-08-26 11:00:28.485000,0.36305,0.8051,,0.65733,,0.54,0.08,0,0.42,0.08,0.46,0.7,0.5418,0.13072,0.9,0.95323,0.273,0.35,0.2,,1.272,0.783,0.17439,0.19655,1.00664,0.16286,0.21529,0.1507,0.89656,,0.24,1.45454,0.28768,0.83095,1.37388,0.202892,0.04866,0.18763,
2015-08-26 12:00:28.490000,0.35519,0.56258,,0.53851,,0.1,0.09,0.124466,0.32,0.06,0.42,0.67,0.62297,0.11393,0.9,0.98804,0.252,0.44,0.2,0.38,0.93,0.24,0.07528,0.10797,0.70756,0.14033,0.26549,0.11552,0.78096,,0.33,0.43938,0.20882,0.71171,0.7468,0.167852,0.040625,0.17561,
2015-08-26 13:00:28.495000,0.30315,0.64436,,0.42313,,0.21,0.08,0,0.28,0.05,0.39,0.74,0.46549,0.10442,0.8,0.78974,0.2415,0.29,0.28,0.33,1.228,0.488,0.06919,0.0717,0.57113,0.10124,0.27665,0.11036,0.68218,,0.15,0.41361,0.18319,0.65956,1.05499,0.178495,0.0325,0.15273,
2015-08-26 14:00:28.500000,0.28564,0.54866,,0.43352,0.24153,0.19,0.07,0,0.29,0.06,0.4,0.72,0.24353,0.10238,0.8,0.80688,0.2415,0.3,0.19,0.3,1.617,0.739,0.05755,0.06688,0.547,0.06481,0.23347,0.11868,0.72804,,0.11,0.50713,0.1739,0.60396,1.59618,0.154278,0.0325,0.15735,0.36185
2015-08-26 15:00:28.505000,0.32441,0.53836,,0.3996,0.35791,0.18,0.07,0,0.32,0.06,0.4,0.69,0.31739,0.10243,0.8,0.62396,0.231,0.32,0.18,0.28,0.984,0.913,0.0498,0.05345,0.52523,0.06019,0.21589,0.09468,0.84551,,0.11,0.48965,0.1306,0.68053,1.40107,0.184854,0.0325,0.13362,0.37713
2015-08-26 16:00:28.510000,0.29137,0.3208,,0.39678,0.34209,0.19,0.1,0.149678,0.28,0.05,0.4,0.73,0.1223,0.09661,0.9,0.91405,0.2415,0.33,0.17,0.29,1.397,1.099,0.05033,0.06777,0.49777,0.07214,0.2116,0.14671,0.68037,,0.1,0.3482,0.13857,0.58353,1.2012,0.188326,0.0325,0.16335,0.33681
2015-08-26 17:00:28.515000,0.28477,0.4516,,0.58369,0.38148,0.41,0.07,0.195563,0.37,0.05,0.42,0.71,0.34021,0.09835,0.9,1.18076,0.2415,0.3,0.16,0.28,1.938,0.933,0.05339,0.06037,0.55934,0.06821,0.21364,0.10382,0.70512,,0.09,0.50653,0.13497,0.57462,0.71979,0.186567,0.03724,0.18287,0.36692
2015-08-26 18:00:28.520000,0.31404,0.55957,,0.5254,0.38231,0.44,0.07,0.061628,0.41,0.08,0.39,0.69,0.16307,0.10643,0.97466,1.83064,0.2625,0.4,0.18,0.37,1.951,1.321,0.07468,0.16321,0.54804,0.13317,0.22421,0.10786,0.78524,,0.1,0.37378,0.13952,0.50187,0.34835,0.186612,0.04884,0.14978,0.39629
2015-08-26 19:00:28.525000,0.42013,1.16266,,1.15796,0.43758,0.48,0.12,0,0.63,0.18,0.42,0.92,0,0.14781,1.91597,2.8352,0.294,0.54,0.57,0.72,1.445,1.194,0.13479,0.15315,1.12582,0.19139,0.25991,0.12102,0.90932,,0.16,0.6746,0.18405,0.68965,1.42717,0.29002,0.078135,0.22104,0.41555
2015-08-26 20:00:28.530000,1.21099,2.51759,,2.07166,1.15331,1.14,0.3,0.227233,1.36,0.53,0.89,3.27,0.07856,0.3372,2.79578,2.83621,0.6195,0.58,1.69,1.14,2.09,1.286,0.35862,1.67394,2.19596,0.15784,0.35675,0.25116,1.69088,,0.43,3.93146,0.4453,1.56525,1.3222,0.514334,0.13501,0.56984,0.51614
2015-08-26 21:00:28.535000,1.58722,2.45314,,1.92844,3.55968,1.03,0.7,0.251398,2.53,0.34,3.11,4.02,0.35852,0.34693,4.15346,3.3892,0.3885,0.45,2.59,2.4,2.913,1.32,6.33542,12.1621,2.31966,0.15402,0.26937,0.75205,2.22184,,0.44,4.77836,2.61972,0.86807,2.61196,0.531832,0.119347,0.92116,0.50051
2015-08-26 22:00:28.540000,1.71335,4.40438,,1.8458,1.54435,0.66,0.51,0.487473,1.86,0.3,1.74,4.61,0.42933,0.2111,3.83824,3.39852,0.357,0.45,2.84,2.59,1.595,1.187,23.9299,19.0868,1.58461,0.22451,0.42592,0.45473,3.02493,,0.82,4.51877,2.30563,0.87683,2.98407,0.397261,0.14616,1.33911,0.45701
2015-08-26 23:00:28.545000,2.74452,3.07703,,1.55866,1.31229,0.45,0.37,0.648124,1.38,0.19,1.31,3.14,0.64525,0.15066,3.09609,2.99612,0.3465,0.4,3.24,1.58,1.946,1.411,20.7578,31.9923,1.4942,0.2146,0.34332,0.92329,2.63954,,0.8,9.01828,1.33433,0.82773,2.1816,0.300302,0.108378,1.29938,0.30454
2015-08-27 00:00:28.550000,2.53542,2.42596,,1.52374,1.09091,0.42,0.31,0.712474,1.1,0.3,0.91,2.14,0.73436,0.14059,2.37232,2.65856,0.3675,0.37,0.92,1.33,1.252,0.929,5.8973,31.3508,1.14975,0.17499,0.44571,0.72399,2.17939,,0.54,9.30748,0.55068,0.74875,1.52234,0.29223,0.173965,0.88993,0.27059
2015-08-27 01:00:28.555000,2.58209,2.00366,,1.47629,0.63913,0.79,0.28,0.596856,1.05,0.26,0.71,1.46,0.73319,0.1239,2.76425,2.35011,0.399,0.48,0.7,1.17,0.997,1.007,9.83942,28.1546,1.63109,0.14729,0.45974,0.58277,1.87944,,0.38,8.59661,0.41096,0.87112,1.65933,0.287585,0.189042,0.39688,0.23078
2015-08-27 02:00:28.560000,2.83321,1.58983,,1.52606,0.40845,3.1,0.28,0.498951,1.04,0.19,0.64,1.37,0.48894,0.14527,2.09864,2.00089,0.4305,0.53,0.51,1.09,1.113,1.108,16.0463,23.0897,2.00772,0.15056,0.37981,0.46631,1.51014,,0.31,5.6125,0.48666,0.81389,1.86712,0.305988,0.324204,0.30715,0.21916
2015-08-27 03:00:28.565000,2.17581,0.97161,,1.60087,0.22842,1.24,0.24,0.409604,1,0.2,0.64,1.2,0.42698,0.16129,1.75857,2.02776,0.4515,0.45,0.44,0.96,1.085,0.927,38.6292,22.0578,1.83649,0.15784,0.42641,0.44448,1.42372,,0.29,4.79174,0.26402,0.69719,1.76869,0.400914,0.221406,0.3432,0.18073
2015-08-27 04:00:28.570000,2.09839,0.87501,,1.61969,0.22053,0.62,0.22,0.463432,1,0.2,0.61,1.24,0.10427,0.1503,1.33564,1.88847,0.462,0.57,0.47,0.83,1.061,0.982,42.2692,10.2174,1.02532,0.16853,0.52941,0.3794,1.4256,,0.24,2.56603,0.24187,0.75162,1.67256,0.288352,0.201635,0.32758,0.16794
2015-08-27 05:00:28.575000,1.3142,1.23933,,1.31728,0.23725,0.87,0.25,0.507072,0.83,0.26,0.69,1.42,0.48101,0.13045,1.46548,2.07748,0.483,0.57,0.49,0.77,0.98,0.769,17.9342,16.9293,1.18437,0.14752,0.52852,0.39438,1.41212,,0.21,1.65584,0.37913,1.05106,1.80942,0.22729,0.15284,0.32494,0.16907
2015-08-27 06:00:28.580000,1.42194,2.44254,,1.74019,0.2954,1.25,0.29,0.492015,1.36,0.22,0.67,1.31,0.46892,0.20978,1.97713,2.19762,0.5145,0.61,0.55,0.83,1.139,0.831,11.5862,11.7132,1.38063,0.27378,0.6463,0.37897,1.40079,,0.23,2.51073,0.61949,1.22841,1.95775,0.388693,0.300896,0.46156,0.20731
2015-08-27 07:00:28.585000,1.38196,2.75546,,2.10814,0.48101,1.48,0.39,0.573869,1.73,0.19,0.73,1.32,0.46685,0.71154,2.26314,2.26623,0.546,0.67,0.62,1,1.375,0.768,12.8208,11.0942,1.88553,0.36669,0.71563,0.40596,1.59759,,0.43,4.52169,0.85032,1.10983,2.26556,0.419585,0.189809,0.62895,0.28543
2015-08-27 08:00:28.590000,1.02991,3.09906,,2.49096,0.44363,0.85,0.38,0.658254,1.5,0.21,0.79,1.62,0.49318,0.27393,3.65875,1.96114,0.504,0.63,0.58,0.89,1.523,0.651,2.16673,4.52036,1.48296,0.33435,0.46912,0.41241,2.8256,,0.21,1.51531,0.77089,1.14358,1.15707,0.484525,0.21942,1.11015,0.27308
2015-08-27 09:00:28.595000,0.47845,2.92637,,1.68766,0.35738,0.61,0.3,0.593721,1.02,0.18,0.73,1.35,0.45368,0.17924,2.00878,1.88685,0.4515,0.52,0.49,0.73,1.967,0.494,0.5241,1.19797,1.09804,0.39742,0.46473,0.39373,1.65851,,0.23,0.86307,0.53258,0.86021,0.92835,0.519385,0.164576,0.70969,0.27901
2015-08-27 10:00:28.600000,0.41356,2.06921,,0.96089,0.37023,0.37,0.23,0.470459,0.94,0.18,0.66,1.25,0.38477,0.19712,1.311,1.79935,0.357,0.44,0.33,0.7,1.209,0.42,0.2837,0.32891,0.79554,2.37124,0.44177,0.37328,1.72814,,0.14,0.49519,0.30222,0.48641,2.15173,0.428829,0.108965,0.45993,0.32444
2015-08-27 11:00:28.605000,0.38403,1.29671,,0.89144,0.4624,0.42,0.19,0.327722,0.58,0.22,0.44,0.87,0.52349,0.1518,0.69,0.94709,0.693,0.4,0.41,0.48,1.057,0.307,0.15952,0.16302,0.93136,1.49466,0.43936,0.34134,1.74732,,0.11,0.26689,0.25335,0.38168,1.9541,0.365378,0.000767,0.40206,0.39254
2015-08-27 12:00:28.610000,0.33648,0.93844,,0.64878,0.42215,0.47,0.14,0.270308,0.58,0.25,0.44,1.09,0.46892,0.16742,0.66,0.80983,0.315,0.25,0.42,0.47,0.984,0.219,0.08759,0.11474,0.65296,0.24006,0.32628,0.2964,1.35472,,0.1,0.80157,0.24493,0.4068,1.52732,0.394105,0.056153,0.32482,0.47801
2015-08-27 13:00:28.615000,0.47942,0.8559,,0.55767,0.39717,0.29,0.12,0.235133,0.52,0.16,0.57,1.1,0.22314,0.12271,0.66,0.76606,0.294,0.39,0.35,0.54,1.266,0.257,0.08036,0.09589,0.46869,0.17055,0.26993,0.25448,1.18445,,0.13,0.7516,0.2003,0.33717,0.78736,0.48687,0.064503,0.26275,0.35493
2015-08-27 14:00:28.620000,0.43627,0.72896,,0.5624,0.34216,0.22,0.13,1.796973,0.49,0.09,0.47,0.83,0.24822,0.1156,0.66,0.84959,0.273,0.31,0.27,0.54,0.727,0.143,0.07728,0.0929,0.43808,0.20099,0.2567,0.20885,1.25538,,0.12,0.49507,0.23547,0.23589,0.53706,0.336064,0.056875,0.21073,0.35051
2015-08-27 15:00:28.625000,0.43932,0.81706,,0.73783,0.44605,0.28,0.15,2.163405,0.7,0.1,0.49,1.02,0.51952,0.15456,0.72981,0.76244,0.273,0.34,0.15,0.71,0.899,0.138,0.0694,0.08852,0.53003,0.2036,0.24608,0.19575,1.01313,,0.1,0.32,0.31347,0.31928,0.53486,0.22729,0.065,0.20717,0.42826
2015-08-27 16:00:28.630000,0.32697,0.65648,,0.8204,0.40881,0.22,0.14,0.814824,0.58,0.1,0.47,1.02,0.24019,0.13718,0.9,1.1122,0.3045,0.4,0.16,0.51,1.289,0.257,0.07141,0.10499,0.51589,0.17412,0.2473,0.19622,1.24285,,0.11,0.32028,0.39837,0.23814,0.47217,0.226072,0.07308,0.19762,0.7257
2015-08-27 17:00:28.635000,0.41625,0.61174,,0.77195,0.44352,0.33,0.13,0.282887,0.64,0.1,0.52,1.27,0.45665,0.11992,0.9,1.54263,0.3465,0.43,0.19,0.52,1.877,0.261,0.07111,0.08472,0.46943,0.2448,0.26914,0.16642,1.60189,,0.11,0.60462,0.29224,0.24536,0.52944,0.243615,0.065,0.22217,0.68781
2015-08-27 18:00:28.640000,0.41435,0.89094,,0.89793,0.42209,0.57,0.18,0.218464,0.71,0.12,0.64,1.27,0.16163,0.14764,1.7654,2.33354,0.3675,0.46,0.27,0.57,1.564,0.183,0.0702,0.10516,0.71856,0.19542,0.32582,0.23061,1.53741,,0.14,0.49772,0.30476,0.32121,0.47647,0.296514,0.081566,0.27816,0.60627
2015-08-27 19:00:28.645000,0.40183,1.5057,,1.14524,0.44445,0.91,0.18,0.352142,1.18,0.19,0.84,1.6,0.30287,0.23263,2.11572,2.92123,0.441,0.58,0.7,0.79,2.026,0.218,0.08395,0.1043,1.57333,0.27791,0.39795,0.26703,1.67607,,0.25,0.82671,0.47003,0.45098,0.78472,0.490748,0.130858,0.51413,0.64139
2015-08-27 20:00:28.650000,0.51123,1.97106,,1.37865,1.46482,0.99,0.55,0.346504,3.27,0.27,1.02,1.9,0.5841,0.18452,3.76067,4.25593,0.6825,0.84,0.88,1.01,2.872,0.289,0.10269,0.17356,2.18353,0.45082,0.61443,0.37068,2.14197,,0.31,3.3271,0.75196,1.10334,1.7601,0.575576,0.120747,0.68023,0.6774
2015-08-27 21:00:28.655000,0.65896,1.6099,,1.4415,1.43908,1.31,0.52,0.270387,4.78,0.31,0.9,1.93,0.65553,0.16899,5.30226,4.64574,0.777,0.66,0.9,1.23,2.27,0.319,0.10905,0.21678,1.90728,0.46213,0.50289,0.17379,2.13609,,0.56,3.22567,0.80418,1.93178,2.63945,0.488944,0.099125,0.59649,0.61026
2015-08-27 22:00:28.660000,0.47474,1.13806,,1.12315,0.60084,1.1,0.5,0.561905,4.15,0.28,0.85,2.13,0.58635,0.14979,6.63958,3.29569,0.546,0.54,0.81,1.12,1.502,0.246,0.15814,0.20342,2.06651,0.54558,0.47564,0.13728,3.16835,,1.01,1.79552,0.60111,2.62715,1.49034,0.502563,0.145392,0.64415,0.45015
2015-08-27 23:00:28.665000,0.51819,0.80781,,0.97361,0.34637,0.57,0.38,0.420804,3.74,0.26,0.73,1.78,0.54586,0.14083,3.1177,2.99718,0.546,0.69,0.63,0.95,1.592,0.303,0.15014,0.15754,1.59164,0.48907,0.46887,0.13454,2.13622,,1.03,1.51666,0.52906,1.72643,1.15848,0.512259,0.112712,0.47142,0.28548
2015-08-28 00:00:28.670000,0.78068,0.93159,,0.93651,0.32593,0.44,0.33,0.365296,2.01,0.23,0.64,1.24,0.59465,0.1217,2.2005,2.67092,0.4935,0.59,0.55,0.95,1.337,0.371,0.0944,0.11955,1.26649,0.56206,0.3007,0.17163,2.2066,,0.8,1.32225,0.59301,1.55912,2.38942,0.42211,0.080076,0.33476,0.24545
2015-08-28 01:00:28.675000,0.79336,0.89746,,1.26283,0.32643,0.3,0.28,0.29856,1.38,0.21,0.63,1.25,0.55379,0.11888,1.89662,2.24701,0.462,0.6,0.61,0.84,0.966,0.226,0.09579,0.10638,1.08095,0.56064,0.24287,0.20972,1.46096,,0.77,1.78059,0.58604,1.23479,3.99303,0.429957,0.08116,0.29837,0.1847
2015-08-28 02:00:28.680000,0.72784,0.89462,,0.87404,0.37778,0.24,0.27,0.299622,1.46,0.19,0.57,0.95,0.43005,0.11523,2.12443,1.86425,0.4305,0.57,0.64,0.79,0.94,0.306,0.15054,0.12789,0.93037,0.48171,0.28927,0.3777,1.00158,,0.65,1.28398,0.83902,1.10187,3.3695,0.434491,0.090195,0.31633,0.17854
2015-08-28 03:00:28.685000,0.58138,0.92318,,1.03208,0.41469,0.25,0.25,0.276142,1.09,0.19,0.57,1.01,0.23523,0.11706,1.51753,1.58359,0.4095,0.54,0.88,0.74,0.854,0.237,0.5399,0.13818,0.86442,0.38877,0.24725,0.37463,1.14966,,0.52,0.98729,0.89788,1.00646,4.67872,0.502293,0.065,0.31788,0.18092
2015-08-28 04:00:28.690000,0.57888,0.89136,,1.12385,0.45487,0.22,0.22,0.291702,0.83,0.17,0.56,0.99,0.36475,0.12386,2.98404,1.72387,0.4095,0.56,0.78,0.75,0.725,0.233,1.17748,0.25065,0.64133,0.31729,0.26051,0.32385,0.80554,,0.41,1.00926,0.90164,1.02959,6.24713,0.453858,0.09109,0.32894,0.17068
2015-08-28 05:00:28.695000,0.61032,1.4599,,1.3592,0.47767,0.39,0.27,0.314314,0.71,0.16,0.6,1.06,0,0.15617,1.99381,2.08528,0.4725,0.59,0.6,0.82,0.707,0.294,1.25795,2.92473,0.69737,0.35654,0.3349,0.27015,0.82692,,0.38,1.13541,1.09207,0.97784,3.08672,0.423824,0.099486,0.3971,0.1643
2015-08-28 06:00:28.700000,0.63203,2.9079,,2.19223,0.59273,0.84,0.2,0.218521,0.79,0.15,0.72,1.31,0,0.18899,2.43243,2.27688,0.5145,0.64,0.61,1,1.053,0.217,6.33729,0.67121,1.35527,0.43657,0.37153,0.43258,0.91406,,0.46,1.39158,0.98853,1.6897,5.54705,0.492958,0.132167,0.40628,0.20998
2015-08-28 07:00:28.705000,0.89731,2.16931,,3.38813,0.83669,1.12,0.22,0.345591,0.87,0.17,0.81,1.5,0.19482,0.30389,3.72123,2.19508,0.5145,0.8,0.57,1.14,1.651,0.27,4.20053,2.79289,1.3749,0.37547,0.45321,0.41334,1.12172,,0.63,1.23509,0.94395,1.13736,5.99293,0.736032,0.170625,0.49481,0.41015
2015-08-28 08:00:28.710000,0.86622,1.47991,,2.59416,1.02629,1.03,0.2,0.378288,0.86,0.16,0.69,1.36,0.21223,0.2471,3.55736,1.85122,0.5775,0.83,0.54,1.07,2.421,0.444,0.15214,0.73552,1.00366,0.62615,0.43762,0.44609,1.18234,,0.45,1.21411,0.6993,1.6983,1.92623,0.631767,0.143858,0.62797,0.36056
2015-08-28 09:00:28.715000,0.90574,1.47366,,1.6508,0.72715,0.82,0.22,0.375414,0.72,0.13,0.69,1.26,0.26842,0.22159,1.93107,1.55113,0.441,0.58,0.43,0.71,2.149,0.367,0.09636,0.12215,1.12796,0.52299,0.34729,0.51302,1.44892,,0.24,1.77429,0.4793,0.84478,1.71533,0.699909,0.111222,0.83967,0.33912
2015-08-28 10:00:28.720000,0.84559,1.57673,,1.94161,0.67552,1.03,0.31,0.323601,0.55,0.11,0.64,1.07,0.31604,0.16997,1.38883,0.89785,0.357,0.4,0.32,0.52,1.684,0.304,0.08584,0.1084,0.96907,0.16143,0.29123,0.28352,1.53649,,0.18,1.44547,0.29939,0.89433,0.9484,0.461029,0.086667,0.46839,0.39223
2015-08-28 11:00:28.725000,1.22975,1.51384,,1.09013,0.56578,0.64,0.2,0.1211,0.5,0.17,0.56,0.92,0.29295,0.19277,1.2871,0.75066,0.357,0.41,0.28,0.42,1.444,0.261,0.09188,0.11594,0.86587,0.05386,0.29422,0.22676,1.04974,,0.12,0.36842,0.30263,0.64694,0.60381,0.440059,0.084049,0.28299,0.2956
2015-08-28 12:00:28.730000,0.88212,1.55138,,0.98504,0.60689,0.69,0.13,0.05405,0.49,0.12,0.56,1.09,0.47478,0.17222,0.864,0.80665,0.3255,0.36,0.21,0.53,1.416,0.573,0.07786,0.08257,0.70471,0.04888,0.28581,0.19675,1.03936,,0.1,0.41745,0.26357,0.95578,0.5883,0.43158,0.10251,0.26651,0.32034
2015-08-28 13:00:28.735000,0.59172,1.33341,,0.86486,0.73411,0.67,0.12,0,0.5,0.09,0.61,1.14,0.67511,0.17628,0.864,0.66065,0.315,0.34,0.26,0.48,1.577,0.904,0.09323,0.08486,0.48545,0.05608,0.26817,0.15486,1.10368,,0.11,0.47511,0.24208,0.68647,0.73565,0.382154,0.053715,0.2419,0.36464
2015-08-28 14:00:28.740000,0.53013,0.91953,,1.23886,0.54323,0.72,0.12,0,0.46,0.09,0.56,1.02,0.74284,0.13933,0.90629,0.63674,0.294,0.29,0.32,0.4,1.078,0.441,0.06655,0.07672,0.51204,0.06059,0.19238,0.09657,1.15833,,0.13,0.53396,0.16623,0.56946,0.7971,0.219218,0.048705,0.23832,0.34423
2015-08-28 15:00:28.745000,0.60651,1.21497,,1.16704,0.65185,0.59,0.12,0.18089,0.48,0.09,0.56,1.38,0.74861,0.17564,0.756,0.63547,0.273,0.36,0.4,0.55,1.954,0.152,0.0694,0.05935,0.65045,0.09061,0.19107,0.10073,0.94007,,0.1,0.29761,0.1591,0.46951,0.50568,0.406236,0.0325,0.24554,0.36323
2015-08-28 16:00:28.750000,0.78682,1.2241,,1.14033,0.52428,0.56,0.12,0.338698,0.43,0.09,0.56,1.1,0.60863,0.17332,0.73149,0.80698,0.273,0.33,0.32,0.65,2.444,0.145,0.0823,0.06887,1.03663,0.09099,0.17709,0.08773,0.9859,,0.14,0.21624,0.17632,0.50803,0.48413,0.278926,0.04866,0.30975,0.36058
2015-08-28 17:00:28.755000,0.71702,1.25635,,0.84172,0.65165,0.71,0.1,0.311251,0.42,0.08,0.6,1.7,0.22116,0.14738,0.85293,1.41955,0.315,0.37,0.41,0.53,1.694,0.126,0.05191,0.03283,0.80199,0.08589,0.17441,0.08891,0.92924,,0.14,0.3263,0.18049,0.56762,0.63761,0.316177,0.04058,0.35,0.41995
2015-08-28 18:00:28.760000,0.7559,1.32607,,0.97878,0.60329,0.68,0.11,0.099355,0.4,0.11,0.52,1.14,0.47911,0.42077,1.173,2.81561,0.3045,0.37,0.41,0.45,1.862,0.213,0.04841,0.04465,0.91127,0.08831,0.19054,0.08599,0.93696,,0.14,0.34735,0.19123,0.33358,0.85374,0.292771,0.036472,0.23984,0.37712
2015-08-28 19:00:28.765000,0.83442,1.50345,,0.82153,0.60432,0.8,0.11,0.077835,0.42,0.2,0.57,1.26,0.17326,0.1636,1.173,4.09806,0.3045,0.38,0.48,0.37,0.946,0.219,0.05702,0.0876,1.7299,0.24251,0.36021,0.08889,0.95611,,0.18,0.50799,0.2157,0.35698,0.60523,0.251913,0.085313,0.20687,0.27684
2015-08-28 20:00:28.770000,0.82471,1.86174,,0.64193,0.57941,1.22,0.2,0.045487,0.47,0.29,0.62,1.29,0,0.14527,2.53368,4.97034,0.3675,0.36,0.63,0.51,1.484,0.267,0.35827,0.15236,1.55828,0.62827,1.2826,0.08732,1.03438,,0.21,2.11355,0.3124,0.51128,1.57376,0.581754,0.109868,0.48465,0.34552
2015-08-28 21:00:28.775000,0.72768,1.8512,,0.95892,0.63373,0.75,0.36,0.242983,0.44,0.2,0.65,1.92,0.09813,0.18078,2.4786,3.93976,0.42,0.45,0.7,0.64,1.494,0.348,0.23685,0.12073,1.28679,0.72858,0.84945,0.14451,1.41342,,0.24,2.07504,0.48263,0.69779,2.11312,0.891211,0.13,2.91388,0.3802
